Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(1) A(2) R(7)",0.9986,1.0000,0.9746,2.9732,no
mol_2,1,3,"A(1) A(3) R(11)",0.9917,0.9993,0.6417,2.6328,no
mol_3,1,3,"A(1) A(3) R(11)",0.9927,0.9996,0.8491,2.8414,no
mol_4,1,3,"A(1) A(2) R(8)",0.5214,0.9050,0.4556,1.8821,no
mol_5,1,3,"A(2) A(1) R(9)",0.9648,0.9997,0.8400,2.8046,no
mol_6,1,3,"A(1) A(3) R(8)",0.9925,0.9995,0.7284,2.7203,no
mol_7,1,3,"A(1) A(3) R(9)",0.5220,0.9069,0.3286,1.7575,no
mol_8,1,3,"A(1) A(3) R(11)",0.9926,0.9993,0.6212,2.6131,no
mol_9,1,3,"A(1) A(4) R(11)",0.5280,0.7979,0.4553,1.7812,no
mol_10,1,3,"A(1) A(2) R(9)",0.9997,1.0000,0.9838,2.9835,no
mol_11,1,3,"A(1) A(2) R(8)",0.9991,1.0000,0.9518,2.9509,no
mol_12,1,3,"A(1) A(2) R(8)",0.9976,1.0000,0.9801,2.9777,no
mol_13,1,3,"A(1) A(3) R(9)",0.9867,0.9986,0.8496,2.8349,no
mol_14,1,3,"A(1) A(2) R(9)",0.9978,0.9999,0.9416,2.9393,no
mol_15,1,3,"A(2) A(1) R(8)",0.9648,0.9997,0.8267,2.7912,no
mol_16,1,3,"A(1) A(3) R(9)",0.9865,0.9979,0.8254,2.8098,no
mol_17,1,3,"A(1) A(2) R(8)",0.9989,1.0000,0.9793,2.9781,no
mol_18,1,3,"A(1) A(3) R(9)",0.9940,0.9996,0.6907,2.6844,no
mol_19,1,3,"A(1) A(2) R(7)",0.9986,1.0000,0.9746,2.9732,no
mol_20,1,3,"A(1) A(3) R(9)",0.5588,0.8693,0.3300,1.7580,no
mol_21,1,3,"A(1) A(3) R(9)",0.9924,0.9428,0.4434,2.3787,no
mol_22,1,3,"A(1) A(2) R(8)",0.9874,0.9369,0.4099,2.3342,no
mol_23,1,3,"A(1) A(2) R(8)",0.9937,0.9997,0.9060,2.8995,no
mol_24,1,3,"A(1) A(4) R(9)",0.9885,0.9989,0.7357,2.7231,no
mol_25,1,3,"A(1) A(2) R(7)",0.9986,0.9517,0.4864,2.4367,no
mol_26,1,3,"A(1) A(2) R(8)",0.9911,0.9413,0.4111,2.3434,no
mol_27,1,3,"A(1) A(3) R(11)",0.9906,0.9993,0.8740,2.8638,no
mol_28,1,3,"A(1) A(3) R(9)",0.9844,0.9981,0.7586,2.7410,no
mol_29,1,3,"A(1) A(2) R(9)",0.5235,0.9033,0.4474,1.8741,no
mol_30,1,3,"A(1) A(2) R(8)",0.9984,0.9999,0.5535,2.5519,no
mol_31,1,3,"A(1) A(2) R(8)",0.9943,0.9997,0.8697,2.8637,no
mol_32,1,3,"A(1) A(2) R(8)",0.9979,1.0000,0.9527,2.9506,no
mol_33,1,3,"A(1) A(3) R(9)",0.9890,0.9394,0.4517,2.3801,no
mol_34,1,3,"A(1) A(2) R(7)",0.9803,0.9924,0.5339,2.5066,no
mol_35,1,3,"A(1) A(4) R(9)",0.5680,0.8604,0.3646,1.7930,no
mol_36,1,3,"A(1) A(3) R(10)",0.5494,0.8773,0.3616,1.7883,no
mol_37,1,3,"A(1) A(4) R(11)",0.9901,0.9396,0.3534,2.2830,no
mol_38,1,3,"A(1) A(3) R(11)",0.9980,0.9999,0.7005,2.6984,no
mol_39,1,3,"A(1) A(2) R(9)",0.9992,1.0000,0.9586,2.9578,no
mol_40,1,3,"A(1) A(2) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_41,1,3,"A(1) A(2) R(8)",0.9888,0.9989,0.8798,2.8675,no
mol_42,1,3,"A(1) A(2) R(11)",0.9879,0.9984,0.8912,2.8775,no
mol_43,1,3,"A(1) A(2) R(8)",0.9882,0.9987,0.9002,2.8871,no
mol_44,1,3,"A(1) A(2) R(10)",0.9942,0.9998,0.9442,2.9382,no
mol_45,1,3,"A(1) A(3) R(11)",0.9911,0.9993,0.6271,2.6175,no
mol_46,1,3,"A(1) A(3) R(9)",0.9983,0.9999,0.7419,2.7402,no
mol_47,1,3,"A(1) A(3) R(9)",0.5514,0.8783,0.3713,1.8010,no
mol_48,1,3,"A(1) A(3) R(9)",0.9865,0.9979,0.8254,2.8098,no
