Prot_A,Prot_B,score,Disease
RPL5,RPS24,0.999,Alzheimer's Disease
RPL5,RPL6,0.999,Alzheimer's Disease
RPL5,RPL23A,0.999,Alzheimer's Disease
RPL5,RPS15,0.999,Alzheimer's Disease
RPL5,RPS8,0.999,Alzheimer's Disease
RPL5,RPS6,0.999,Alzheimer's Disease
RPS6,NPSR1,0.959,Alzheimer's Disease
RPS6,RPL23A,0.999,Alzheimer's Disease
RPS6,RPS15,0.999,Alzheimer's Disease
RPS6,RPS8,0.999,Alzheimer's Disease
RPS6,RPL11,0.999,Alzheimer's Disease
RPS6,RPS24,0.999,Alzheimer's Disease
RPS6,RPL6,0.999,Alzheimer's Disease
RPS6,RPS19,0.999,Alzheimer's Disease
RPS6,RPS18,0.999,Alzheimer's Disease
RPS6,FAU,0.999,Alzheimer's Disease
NPSR1,RPS24,0.95,Alzheimer's Disease
NPSR1,RPL23A,0.95,Alzheimer's Disease
NPSR1,RPS15,0.951,Alzheimer's Disease
NPSR1,RPL6,0.952,Alzheimer's Disease
NPSR1,RPS18,0.952,Alzheimer's Disease
NPSR1,RPS19,0.953,Alzheimer's Disease
NPSR1,RPS8,0.956,Alzheimer's Disease
NPSR1,RPL11,0.957,Alzheimer's Disease
NPSR1,FAU,0.995,Alzheimer's Disease
NPSR1,NPS,0.999,Alzheimer's Disease
RPS8,RPL23A,0.999,Alzheimer's Disease
RPS8,RPS15,0.999,Alzheimer's Disease
RPS8,RPS19,0.999,Alzheimer's Disease
RPS8,RPS18,0.999,Alzheimer's Disease
RPS8,RPS24,0.999,Alzheimer's Disease
RPS8,RPL11,0.999,Alzheimer's Disease
RPS8,RPL6,0.999,Alzheimer's Disease
RPS8,FAU,0.999,Alzheimer's Disease
RPL23A,RPS15,0.999,Alzheimer's Disease
RPL23A,RPS24,0.999,Alzheimer's Disease
RPL23A,RPL11,0.999,Alzheimer's Disease
RPL23A,RPL6,0.999,Alzheimer's Disease
RPL23A,RPS19,0.999,Alzheimer's Disease
RPL23A,RPS18,0.999,Alzheimer's Disease
RPL23A,FAU,0.999,Alzheimer's Disease
RPS18,RPS15,0.999,Alzheimer's Disease
RPS18,RPL6,0.999,Alzheimer's Disease
RPS18,RPL11,0.999,Alzheimer's Disease
RPS18,RPS24,0.999,Alzheimer's Disease
RPS18,RPS19,0.999,Alzheimer's Disease
RPS18,FAU,0.999,Alzheimer's Disease
RPL6,FAU,0.999,Alzheimer's Disease
RPL6,RPS15,0.999,Alzheimer's Disease
RPL6,RPS19,0.999,Alzheimer's Disease
RPL6,RPL11,0.999,Alzheimer's Disease
RPL6,RPS24,0.999,Alzheimer's Disease
RPS24,RPS15,0.999,Alzheimer's Disease
RPS24,RPS19,0.999,Alzheimer's Disease
RPS24,RPL11,0.999,Alzheimer's Disease
RPS24,FAU,0.999,Alzheimer's Disease
FAU,RPS15,0.999,Alzheimer's Disease
FAU,RPS19,0.999,Alzheimer's Disease
FAU,RPL11,0.999,Alzheimer's Disease
RPS15,RPS19,0.999,Alzheimer's Disease
RPS15,RPL11,0.999,Alzheimer's Disease
RPS19,RPL11,0.999,Alzheimer's Disease
GLA,MGAM2,0.934,Alzheimer's Disease
GLA,GAA,0.943,Alzheimer's Disease
GLA,SI,0.972,Alzheimer's Disease
GLA,MGAM,0.973,Alzheimer's Disease
SI,MGAM,0.909,Alzheimer's Disease
SI,HK2,0.915,Alzheimer's Disease
SI,HK3,0.915,Alzheimer's Disease
SI,HK1,0.917,Alzheimer's Disease
SI,HKDC1,0.919,Alzheimer's Disease
SI,MGAM2,0.941,Alzheimer's Disease
SI,GAA,0.943,Alzheimer's Disease
SI,AMY1B,0.992,Alzheimer's Disease
SI,AMY2B,0.992,Alzheimer's Disease
SI,AMY2A,0.993,Alzheimer's Disease
HK2,HKDC1,0.906,Alzheimer's Disease
HK2,GAA,0.913,Alzheimer's Disease
HK2,MGAM2,0.918,Alzheimer's Disease
HK2,MGAM,0.922,Alzheimer's Disease
HK2,HK3,0.974,Alzheimer's Disease
HK2,HK1,0.979,Alzheimer's Disease
HK3,GAA,0.915,Alzheimer's Disease
HK3,MGAM2,0.916,Alzheimer's Disease
HK3,MGAM,0.927,Alzheimer's Disease
HK3,HKDC1,0.961,Alzheimer's Disease
HK3,HK1,0.978,Alzheimer's Disease
GAA,GYG1,0.857,Alzheimer's Disease
GAA,MGAM2,0.906,Alzheimer's Disease
GAA,HKDC1,0.911,Alzheimer's Disease
GAA,HK1,0.912,Alzheimer's Disease
GAA,MGAM,0.942,Alzheimer's Disease
GAA,AMY1B,0.943,Alzheimer's Disease
GAA,AMY2B,0.943,Alzheimer's Disease
GAA,AMY2A,0.956,Alzheimer's Disease
AMY1B,AMY2A,0.901,Alzheimer's Disease
AMY1B,AMY2B,0.915,Alzheimer's Disease
AMY1B,MGAM,0.998,Alzheimer's Disease
AMY1B,MGAM2,0.998,Alzheimer's Disease
HKDC1,MGAM2,0.916,Alzheimer's Disease
HKDC1,MGAM,0.922,Alzheimer's Disease
HKDC1,HK1,0.973,Alzheimer's Disease
AMY2B,AMY2A,0.96,Alzheimer's Disease
AMY2B,MGAM,0.998,Alzheimer's Disease
AMY2B,MGAM2,0.998,Alzheimer's Disease
MGAM2,HK1,0.916,Alzheimer's Disease
MGAM2,MGAM,0.985,Alzheimer's Disease
MGAM2,AMY2A,0.998,Alzheimer's Disease
MGAM,HK1,0.922,Alzheimer's Disease
MGAM,AMY2A,0.998,Alzheimer's Disease
CPX-2556,H3-3A,0.947,Alzheimer's Disease
CPX-2556,H1-4,0.968,Alzheimer's Disease
CPX-2556,CPX-2556,0.968,Alzheimer's Disease
CPX-2556,CPX-5668,0.979,Alzheimer's Disease
CPX-2556,KDM4A,0.993,Alzheimer's Disease
CPX-2556,CPX-2564,0.999,Alzheimer's Disease
CPX-2556,H3-3B,0.999,Alzheimer's Disease
CPX-2556,H3-5,0.999,Alzheimer's Disease
H3-3B,H3-5,0.81,Alzheimer's Disease
H3-3B,CPX-2556,0.857,Alzheimer's Disease
H3-3B,H3-2,0.882,Alzheimer's Disease
H3-3B,CPX-2564,0.909,Alzheimer's Disease
H3-3B,H3-3A,0.937,Alzheimer's Disease
H3-3B,CPX-5668,0.939,Alzheimer's Disease
H3-3B,KDM4A,0.998,Alzheimer's Disease
H1-4,CPX-5668,0.893,Alzheimer's Disease
H1-4,CPX-2556,0.895,Alzheimer's Disease
H1-4,KDM4A,0.952,Alzheimer's Disease
CPX-5668,H3-5,0.871,Alzheimer's Disease
CPX-5668,H3-3A,0.871,Alzheimer's Disease
CPX-5668,H3-2,0.903,Alzheimer's Disease
CPX-5668,CPX-2564,0.926,Alzheimer's Disease
CPX-5668,CPX-5668,0.931,Alzheimer's Disease
CPX-5668,CPX-2556,0.943,Alzheimer's Disease
CPX-5668,KDM4A,0.997,Alzheimer's Disease
H3-5,H3-3A,0.801,Alzheimer's Disease
H3-5,CPX-2556,0.855,Alzheimer's Disease
H3-5,CPX-2564,0.856,Alzheimer's Disease
H3-5,H3-2,0.871,Alzheimer's Disease
H3-5,CPX-5668,0.872,Alzheimer's Disease
H3-5,KDM4A,0.995,Alzheimer's Disease
CPX-2556,H3-2,0.944,Alzheimer's Disease
CPX-2564,CPX-2556,0.82,Alzheimer's Disease
CPX-2564,H3-3A,0.855,Alzheimer's Disease
CPX-2564,H3-2,0.865,Alzheimer's Disease
CPX-2564,CPX-5668,0.866,Alzheimer's Disease
CPX-2564,KDM4A,0.998,Alzheimer's Disease
H3-3A,CPX-2556,0.856,Alzheimer's Disease
H3-3A,H3-2,0.871,Alzheimer's Disease
H3-3A,CPX-5668,0.872,Alzheimer's Disease
H3-3A,KDM4A,0.915,Alzheimer's Disease
KDM4A,CPX-2556,0.912,Alzheimer's Disease
KDM4A,H3-2,0.995,Alzheimer's Disease
KDM1A,CPX-2556,0.87,Alzheimer's Disease
HMOX1,MAFK,0.869,Alzheimer's Disease
HMOX1,NFE2L2,0.989,Alzheimer's Disease
EIF2AK2,NFE2L2,0.942,Alzheimer's Disease
CUL3,KEAP1,0.999,Alzheimer's Disease
EIF2AK3,NFE2L2,0.977,Alzheimer's Disease
EIF2AK3,ATF4,0.992,Alzheimer's Disease
MAPK7,NFE2L2,0.947,Alzheimer's Disease
GSK3B,ATF4,0.932,Alzheimer's Disease
GSK3B,NFE2L2,0.953,Alzheimer's Disease
GSK3B,MYC,0.996,Alzheimer's Disease
ATF4,DDIT3,0.996,Alzheimer's Disease
PARK7,NFE2L2,0.969,Alzheimer's Disease
MAFK,NFE2L2,0.995,Alzheimer's Disease
MAFG,SQSTM1,0.815,Alzheimer's Disease
MAFG,NFE2L2,0.999,Alzheimer's Disease
GCLM,GCLC,0.999,Alzheimer's Disease
SQSTM1,NFE2L2,0.95,Alzheimer's Disease
SQSTM1,KEAP1,0.999,Alzheimer's Disease
KEAP1,NFE2L2,0.999,Alzheimer's Disease
NFE2L2,MYC,0.961,Alzheimer's Disease
NFE2L2,DDIT3,0.968,Alzheimer's Disease
NFE2L2,MAFF,0.991,Alzheimer's Disease
KAT2A,EP300,0.994,Alzheimer's Disease
KAT2A,TAF6L,0.994,Alzheimer's Disease
KAT2A,ATXN7L3,0.994,Alzheimer's Disease
KAT2A,CPX-6802,0.995,Alzheimer's Disease
KAT2A,TAF5L,0.995,Alzheimer's Disease
KAT2A,MYC,0.996,Alzheimer's Disease
KAT2A,TADA2B,0.996,Alzheimer's Disease
KAT2A,ENY2,0.997,Alzheimer's Disease
KAT2A,ATXN7,0.997,Alzheimer's Disease
KAT2A,USP22,0.998,Alzheimer's Disease
KAT2A,TAF12,0.998,Alzheimer's Disease
KAT2A,TRRAP,0.999,Alzheimer's Disease
KAT2A,TADA2A,0.999,Alzheimer's Disease
KAT2A,TAF9,0.999,Alzheimer's Disease
KAT2A,SGF29,0.999,Alzheimer's Disease
KAT2A,WDR5,0.999,Alzheimer's Disease
KAT2A,TAF10,0.999,Alzheimer's Disease
KAT2A,SUPT3H,0.999,Alzheimer's Disease
KAT2A,TADA3,0.999,Alzheimer's Disease
TAF5L,WDR5,0.821,Alzheimer's Disease
TAF5L,TADA2A,0.979,Alzheimer's Disease
TAF5L,ENY2,0.986,Alzheimer's Disease
TAF5L,USP22,0.989,Alzheimer's Disease
TAF5L,TADA2B,0.995,Alzheimer's Disease
TAF5L,ATXN7,0.996,Alzheimer's Disease
TAF5L,ATXN7L3,0.996,Alzheimer's Disease
TAF5L,SGF29,0.997,Alzheimer's Disease
TAF5L,CPX-6802,0.998,Alzheimer's Disease
TAF5L,TAF10,0.999,Alzheimer's Disease
TAF5L,TAF12,0.999,Alzheimer's Disease
TAF5L,SUPT3H,0.999,Alzheimer's Disease
TAF5L,TADA3,0.999,Alzheimer's Disease
TAF5L,TAF9,0.999,Alzheimer's Disease
TAF5L,TRRAP,0.999,Alzheimer's Disease
TAF5L,TAF6L,0.999,Alzheimer's Disease
USP22,WDR5,0.755,Alzheimer's Disease
USP22,CPX-6802,0.974,Alzheimer's Disease
USP22,TADA2B,0.976,Alzheimer's Disease
USP22,TAF6L,0.985,Alzheimer's Disease
USP22,TAF9,0.987,Alzheimer's Disease
USP22,TAF12,0.991,Alzheimer's Disease
USP22,TADA2A,0.992,Alzheimer's Disease
USP22,SUPT3H,0.995,Alzheimer's Disease
USP22,TAF10,0.997,Alzheimer's Disease
USP22,TADA3,0.997,Alzheimer's Disease
USP22,TRRAP,0.998,Alzheimer's Disease
USP22,SGF29,0.998,Alzheimer's Disease
USP22,ENY2,0.999,Alzheimer's Disease
USP22,ATXN7,0.999,Alzheimer's Disease
USP22,ATXN7L3,0.999,Alzheimer's Disease
EP300,MYC,0.999,Alzheimer's Disease
TAF12,WDR5,0.747,Alzheimer's Disease
TAF12,ATXN7L3,0.995,Alzheimer's Disease
TAF12,ENY2,0.996,Alzheimer's Disease
TAF12,TADA2B,0.997,Alzheimer's Disease
TAF12,TADA2A,0.997,Alzheimer's Disease
TAF12,CPX-6802,0.998,Alzheimer's Disease
TAF12,TADA3,0.999,Alzheimer's Disease
TAF12,SUPT3H,0.999,Alzheimer's Disease
TAF12,ATXN7,0.999,Alzheimer's Disease
TAF12,TAF10,0.999,Alzheimer's Disease
TAF12,TAF6L,0.999,Alzheimer's Disease
TAF12,SGF29,0.999,Alzheimer's Disease
TAF12,TRRAP,0.999,Alzheimer's Disease
TAF12,TAF9,0.999,Alzheimer's Disease
TAF6L,WDR5,0.751,Alzheimer's Disease
TAF6L,TADA2A,0.98,Alzheimer's Disease
TAF6L,ENY2,0.992,Alzheimer's Disease
TAF6L,ATXN7L3,0.993,Alzheimer's Disease
TAF6L,TADA2B,0.996,Alzheimer's Disease
TAF6L,SGF29,0.997,Alzheimer's Disease
TAF6L,ATXN7,0.998,Alzheimer's Disease
TAF6L,TAF9,0.999,Alzheimer's Disease
TAF6L,TRRAP,0.999,Alzheimer's Disease
TAF6L,TADA3,0.999,Alzheimer's Disease
TAF6L,TAF10,0.999,Alzheimer's Disease
TAF6L,CPX-6802,0.999,Alzheimer's Disease
TAF6L,SUPT3H,0.999,Alzheimer's Disease
ATXN7,TADA2B,0.977,Alzheimer's Disease
ATXN7,CPX-6802,0.982,Alzheimer's Disease
ATXN7,SGF29,0.996,Alzheimer's Disease
ATXN7,TADA3,0.996,Alzheimer's Disease
ATXN7,SUPT3H,0.998,Alzheimer's Disease
ATXN7,TAF10,0.999,Alzheimer's Disease
ATXN7,TAF9,0.999,Alzheimer's Disease
ATXN7,TRRAP,0.999,Alzheimer's Disease
ATXN7,ENY2,0.999,Alzheimer's Disease
ATXN7,ATXN7L3,0.999,Alzheimer's Disease
TAF10,WDR5,0.758,Alzheimer's Disease
TAF10,ATXN7L3,0.993,Alzheimer's Disease
TAF10,TADA2A,0.995,Alzheimer's Disease
TAF10,TADA2B,0.997,Alzheimer's Disease
TAF10,ENY2,0.998,Alzheimer's Disease
TAF10,TAF9,0.999,Alzheimer's Disease
TAF10,TRRAP,0.999,Alzheimer's Disease
TAF10,SGF29,0.999,Alzheimer's Disease
TAF10,CPX-6802,0.999,Alzheimer's Disease
TAF10,SUPT3H,0.999,Alzheimer's Disease
TAF10,TADA3,0.999,Alzheimer's Disease
TADA3,WDR5,0.972,Alzheimer's Disease
TADA3,CPX-6802,0.994,Alzheimer's Disease
TADA3,ATXN7L3,0.996,Alzheimer's Disease
TADA3,ENY2,0.998,Alzheimer's Disease
TADA3,TAF9,0.999,Alzheimer's Disease
TADA3,TADA2A,0.999,Alzheimer's Disease
TADA3,TRRAP,0.999,Alzheimer's Disease
TADA3,SGF29,0.999,Alzheimer's Disease
TADA3,SUPT3H,0.999,Alzheimer's Disease
TADA3,TADA2B,0.999,Alzheimer's Disease
TADA2B,WDR5,0.779,Alzheimer's Disease
TADA2B,TADA2A,0.892,Alzheimer's Disease
TADA2B,ATXN7L3,0.987,Alzheimer's Disease
TADA2B,CPX-6802,0.988,Alzheimer's Disease
TADA2B,ENY2,0.994,Alzheimer's Disease
TADA2B,TRRAP,0.998,Alzheimer's Disease
TADA2B,SUPT3H,0.999,Alzheimer's Disease
TADA2B,SGF29,0.999,Alzheimer's Disease
TADA2B,TAF9,0.999,Alzheimer's Disease
SGF29,WDR5,0.982,Alzheimer's Disease
SGF29,ATXN7L3,0.992,Alzheimer's Disease
SGF29,CPX-6802,0.993,Alzheimer's Disease
SGF29,SUPT3H,0.999,Alzheimer's Disease
SGF29,TAF9,0.999,Alzheimer's Disease
SGF29,TADA2A,0.999,Alzheimer's Disease
SGF29,TRRAP,0.999,Alzheimer's Disease
SGF29,ENY2,0.999,Alzheimer's Disease
CPX-6802,WDR5,0.772,Alzheimer's Disease
CPX-6802,TADA2A,0.953,Alzheimer's Disease
CPX-6802,ENY2,0.96,Alzheimer's Disease
CPX-6802,ATXN7L3,0.991,Alzheimer's Disease
CPX-6802,CPX-6802,0.999,Alzheimer's Disease
CPX-6802,TAF9,0.999,Alzheimer's Disease
CPX-6802,TRRAP,0.999,Alzheimer's Disease
CPX-6802,SUPT3H,0.999,Alzheimer's Disease
WDR5,SUPT3H,0.731,Alzheimer's Disease
WDR5,ATXN7L3,0.744,Alzheimer's Disease
WDR5,CPX-6802,0.76,Alzheimer's Disease
WDR5,ENY2,0.762,Alzheimer's Disease
WDR5,TRRAP,0.881,Alzheimer's Disease
WDR5,TAF9,0.937,Alzheimer's Disease
WDR5,MYC,0.98,Alzheimer's Disease
WDR5,TADA2A,0.982,Alzheimer's Disease
TRRAP,TADA2A,0.998,Alzheimer's Disease
TRRAP,ENY2,0.998,Alzheimer's Disease
TRRAP,ATXN7L3,0.998,Alzheimer's Disease
TRRAP,TAF9,0.999,Alzheimer's Disease
TRRAP,MYC,0.999,Alzheimer's Disease
TRRAP,SUPT3H,0.999,Alzheimer's Disease
TRRAP,CPX-6802,0.999,Alzheimer's Disease
SUPT3H,ENY2,0.993,Alzheimer's Disease
SUPT3H,ATXN7L3,0.994,Alzheimer's Disease
SUPT3H,TADA2A,0.999,Alzheimer's Disease
SUPT3H,TAF9,0.999,Alzheimer's Disease
TAF9,ATXN7L3,0.993,Alzheimer's Disease
TAF9,ENY2,0.994,Alzheimer's Disease
TAF9,TADA2A,0.997,Alzheimer's Disease
ATXN7L3,TADA2A,0.926,Alzheimer's Disease
ATXN7L3,ENY2,0.999,Alzheimer's Disease
ENY2,TADA2A,0.991,Alzheimer's Disease
SNAI1,RCOR1,0.987,Alzheimer's Disease
SNAI1,KDM1A,0.998,Alzheimer's Disease
SNAI1,HDAC2,0.998,Alzheimer's Disease
SNAI1,HDAC1,0.999,Alzheimer's Disease
H3-3B,EHMT1,0.98,Alzheimer's Disease
H3-3B,UHRF1,0.995,Alzheimer's Disease
H3-3B,EHMT2,0.998,Alzheimer's Disease
H3-3B,DNMT3A,0.999,Alzheimer's Disease
H3-3B,CBX3,0.999,Alzheimer's Disease
RCOR1,HDAC1,0.999,Alzheimer's Disease
RCOR1,HDAC2,0.999,Alzheimer's Disease
RCOR1,KDM1A,0.999,Alzheimer's Disease
DNMT3A,CPX-2564,0.998,Alzheimer's Disease
DNMT3A,H3-2,0.998,Alzheimer's Disease
DNMT3A,H3-5,0.998,Alzheimer's Disease
DNMT3A,CPX-2556,0.999,Alzheimer's Disease
DNMT3A,CPX-5668,0.999,Alzheimer's Disease
DNMT3A,DNMT1,0.999,Alzheimer's Disease
CPX-5668,KDM5C,0.924,Alzheimer's Disease
CPX-5668,EHMT1,0.977,Alzheimer's Disease
CPX-5668,UHRF1,0.996,Alzheimer's Disease
CPX-5668,DNMT1,0.998,Alzheimer's Disease
CPX-5668,EHMT2,0.998,Alzheimer's Disease
CPX-5668,CBX3,0.999,Alzheimer's Disease
CBX3,H3-5,0.999,Alzheimer's Disease
CBX3,CPX-2564,0.999,Alzheimer's Disease
CBX3,H3-2,0.999,Alzheimer's Disease
CBX3,EHMT2,0.999,Alzheimer's Disease
CBX3,CPX-2556,0.999,Alzheimer's Disease
H3-5,EHMT1,0.963,Alzheimer's Disease
H3-5,UHRF1,0.988,Alzheimer's Disease
H3-5,EHMT2,0.995,Alzheimer's Disease
CPX-2556,EHMT1,0.978,Alzheimer's Disease
CPX-2556,UHRF1,0.994,Alzheimer's Disease
CPX-2556,DNMT1,0.998,Alzheimer's Disease
CPX-2556,EHMT2,0.998,Alzheimer's Disease
DNMT1,H3-2,0.997,Alzheimer's Disease
DNMT1,HDAC2,0.999,Alzheimer's Disease
DNMT1,UHRF1,0.999,Alzheimer's Disease
DNMT1,HDAC1,0.999,Alzheimer's Disease
CPX-2564,EHMT1,0.972,Alzheimer's Disease
CPX-2564,EHMT2,0.996,Alzheimer's Disease
CPX-2564,UHRF1,0.997,Alzheimer's Disease
HDAC1,CDYL,0.883,Alzheimer's Disease
HDAC1,UHRF1,0.996,Alzheimer's Disease
HDAC1,KDM1A,0.999,Alzheimer's Disease
HDAC1,HDAC2,0.999,Alzheimer's Disease
EHMT2,WIZ,0.989,Alzheimer's Disease
EHMT2,H3-2,0.995,Alzheimer's Disease
EHMT2,CDYL,0.995,Alzheimer's Disease
EHMT2,UHRF1,0.997,Alzheimer's Disease
EHMT2,EHMT1,0.999,Alzheimer's Disease
CDYL,HDAC2,0.847,Alzheimer's Disease
KDM1A,HDAC2,0.999,Alzheimer's Disease
EHMT1,H3-2,0.963,Alzheimer's Disease
UHRF1,H3-2,0.987,Alzheimer's Disease
UGT2A3,CYP2D6,0.961,Alzheimer's Disease
UGT2B10,CYP2D6,0.963,Alzheimer's Disease
UGT1A6,CYP2D6,0.984,Alzheimer's Disease
UGT1A6,UGT1A10,0.994,Alzheimer's Disease
UGT1A6,UGT1A7,0.994,Alzheimer's Disease
UGT1A6,UGT1A4,0.995,Alzheimer's Disease
UGT1A6,UGT1A8,0.997,Alzheimer's Disease
UGT1A6,UGT1A9,0.998,Alzheimer's Disease
UGT1A6,UGT1A3,0.998,Alzheimer's Disease
UGT1A6,UGT1A1,0.998,Alzheimer's Disease
UGT2B7,CYP2D6,0.979,Alzheimer's Disease
UGT1A1,CYP2D6,0.979,Alzheimer's Disease
UGT1A1,UGT1A7,0.994,Alzheimer's Disease
UGT1A1,UGT1A4,0.994,Alzheimer's Disease
UGT1A1,UGT1A10,0.995,Alzheimer's Disease
UGT1A1,UGT1A8,0.996,Alzheimer's Disease
UGT1A1,UGT1A3,0.998,Alzheimer's Disease
UGT1A1,UGT1A9,0.998,Alzheimer's Disease
UGT2B4,CYP2D6,0.963,Alzheimer's Disease
UGT2B17,CYP2D6,0.963,Alzheimer's Disease
UGT2B28,CYP2D6,0.961,Alzheimer's Disease
MAOA,CYP2D6,0.963,Alzheimer's Disease
UGT2B15,CYP2D6,0.97,Alzheimer's Disease
UGT1A10,CYP2D6,0.979,Alzheimer's Disease
UGT1A10,UGT1A3,0.994,Alzheimer's Disease
UGT1A10,UGT1A9,0.994,Alzheimer's Disease
UGT1A10,UGT1A7,0.994,Alzheimer's Disease
UGT1A10,UGT1A4,0.994,Alzheimer's Disease
UGT1A10,UGT1A8,0.995,Alzheimer's Disease
UGT1A9,CYP2D6,0.969,Alzheimer's Disease
UGT1A9,UGT1A7,0.994,Alzheimer's Disease
UGT1A9,UGT1A4,0.995,Alzheimer's Disease
UGT1A9,UGT1A8,0.997,Alzheimer's Disease
UGT1A9,UGT1A3,0.999,Alzheimer's Disease
FMO3,CYP2D6,0.965,Alzheimer's Disease
UGT1A4,CYP2D6,0.981,Alzheimer's Disease
UGT1A4,UGT1A8,0.994,Alzheimer's Disease
UGT1A4,UGT1A7,0.994,Alzheimer's Disease
UGT1A4,UGT1A3,0.996,Alzheimer's Disease
UGT1A5,CYP2D6,0.961,Alzheimer's Disease
UGT1A7,CYP2D6,0.979,Alzheimer's Disease
UGT1A7,UGT1A8,0.994,Alzheimer's Disease
UGT1A7,UGT1A3,0.994,Alzheimer's Disease
UGT1A8,CYP2D6,0.979,Alzheimer's Disease
UGT1A8,UGT1A3,0.997,Alzheimer's Disease
MAOB,CYP2D6,0.961,Alzheimer's Disease
UGT1A3,CYP2D6,0.973,Alzheimer's Disease
CYP3A5,CYP3A4,0.95,Alzheimer's Disease
CYP3A5,CYP2C8,0.956,Alzheimer's Disease
CYP3A5,CYP2C19,0.959,Alzheimer's Disease
CYP3A5,CYP2C9,0.96,Alzheimer's Disease
CYP3A5,CYP2B6,0.97,Alzheimer's Disease
CYP3A5,UGT1A6,0.975,Alzheimer's Disease
CYP2C9,CYP2B6,0.921,Alzheimer's Disease
CYP2C9,CYP2C8,0.928,Alzheimer's Disease
CYP2C9,CYP3A4,0.98,Alzheimer's Disease
CYP2C9,CYP2C19,0.988,Alzheimer's Disease
UGT1A6,CYP3A4,0.994,Alzheimer's Disease
CYP2B6,CYP2C8,0.917,Alzheimer's Disease
CYP2B6,CYP2C19,0.92,Alzheimer's Disease
CYP2B6,CYP3A4,0.96,Alzheimer's Disease
CYP2C8,CYP2C19,0.943,Alzheimer's Disease
CYP2C8,CYP3A4,0.973,Alzheimer's Disease
CYP2C19,CYP2D6,0.925,Alzheimer's Disease
CYP2C19,CYP3A4,0.968,Alzheimer's Disease
ABCB1,IGKV2D-29,0.907,Alzheimer's Disease
CYP2D6,CYP3A4,0.961,Alzheimer's Disease
JOSD1,UBC,0.913,Alzheimer's Disease
RAD51AP1,USP1,0.953,Alzheimer's Disease
RAD51AP1,WDR48,0.995,Alzheimer's Disease
USP30,UBB,0.979,Alzheimer's Disease
USP30,UBA52,0.98,Alzheimer's Disease
USP30,RPS27A,0.992,Alzheimer's Disease
USP30,UBC,0.992,Alzheimer's Disease
PHLPP1,WDR48,0.923,Alzheimer's Disease
PHLPP1,USP1,0.933,Alzheimer's Disease
RAD18,UBA52,0.949,Alzheimer's Disease
RAD18,FANCM,0.957,Alzheimer's Disease
RAD18,RPS27A,0.965,Alzheimer's Disease
RAD18,UBB,0.981,Alzheimer's Disease
RAD18,UBC,0.995,Alzheimer's Disease
RAD18,PCNA,0.998,Alzheimer's Disease
FANCM,PCNA,0.845,Alzheimer's Disease
FANCM,FANCD2,0.997,Alzheimer's Disease
FANCM,FANCI,0.998,Alzheimer's Disease
FANCM,FANCL,0.999,Alzheimer's Disease
FANCM,FANCA,0.999,Alzheimer's Disease
RPS27A,ZUP1,0.948,Alzheimer's Disease
RPS27A,WDR48,0.955,Alzheimer's Disease
RPS27A,USP1,0.956,Alzheimer's Disease
RPS27A,FANCD2,0.962,Alzheimer's Disease
RPS27A,FANCI,0.978,Alzheimer's Disease
RPS27A,PCNA,0.983,Alzheimer's Disease
RPS27A,YOD1,0.988,Alzheimer's Disease
RPS27A,UBB,0.998,Alzheimer's Disease
RPS27A,UBC,0.998,Alzheimer's Disease
RPS27A,UBA52,0.999,Alzheimer's Disease
FANCD2,UBA52,0.948,Alzheimer's Disease
FANCD2,UBB,0.961,Alzheimer's Disease
FANCD2,WDR48,0.978,Alzheimer's Disease
FANCD2,UBC,0.986,Alzheimer's Disease
FANCD2,USP1,0.998,Alzheimer's Disease
FANCD2,FANCA,0.999,Alzheimer's Disease
FANCD2,FANCI,0.999,Alzheimer's Disease
FANCD2,FANCL,0.999,Alzheimer's Disease
WDR48,UBA52,0.949,Alzheimer's Disease
WDR48,FANCL,0.957,Alzheimer's Disease
WDR48,UBB,0.96,Alzheimer's Disease
WDR48,UBC,0.985,Alzheimer's Disease
WDR48,FANCI,0.998,Alzheimer's Disease
WDR48,USP1,0.999,Alzheimer's Disease
FANCI,UBA52,0.947,Alzheimer's Disease
FANCI,UBB,0.961,Alzheimer's Disease
FANCI,UBC,0.965,Alzheimer's Disease
FANCI,USP1,0.992,Alzheimer's Disease
FANCI,FANCA,0.999,Alzheimer's Disease
FANCI,FANCL,0.999,Alzheimer's Disease
ATAD5,PCNA,0.936,Alzheimer's Disease
YOD1,UBA52,0.948,Alzheimer's Disease
YOD1,UBB,0.982,Alzheimer's Disease
YOD1,UBC,0.996,Alzheimer's Disease
USP1,PCNA,0.944,Alzheimer's Disease
USP1,UBB,0.953,Alzheimer's Disease
USP1,UBA52,0.963,Alzheimer's Disease
USP1,FANCL,0.972,Alzheimer's Disease
USP1,UBC,0.989,Alzheimer's Disease
ZUP1,UBB,0.974,Alzheimer's Disease
ZUP1,UBA52,0.979,Alzheimer's Disease
ZUP1,UBC,0.998,Alzheimer's Disease
PCNA,UBB,0.959,Alzheimer's Disease
PCNA,UBA52,0.961,Alzheimer's Disease
PCNA,UBC,0.961,Alzheimer's Disease
FANCA,FANCL,0.999,Alzheimer's Disease
UBA52,UBB,0.999,Alzheimer's Disease
UBA52,UBC,0.999,Alzheimer's Disease
UBC,UBB,0.998,Alzheimer's Disease
CANX,PDIA3,0.999,Alzheimer's Disease
CANX,CALR,0.999,Alzheimer's Disease
