Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(3) D(6) R(9) R(10)",0.6412,0.7696,0.2830,1.6937,no
mol_2,1,4,"A(3) D(5) R(9) R(11)",0.8905,0.9759,0.6825,2.5489,no
mol_3,1,4,"A(4) D(7) R(10) R(12)",0.6797,0.8367,0.3033,1.8197,no
mol_4,1,4,"A(3) D(5) R(8) R(10)",0.8071,0.9733,0.4296,2.2099,no
mol_5,1,4,"A(3) D(5) R(9) R(11)",0.8021,0.9723,0.4500,2.2244,no
mol_6,1,4,"A(4) D(6) R(10) R(11)",0.7745,0.9037,0.3264,2.0045,no
mol_7,1,4,"A(4) D(6) R(10) R(12)",0.7678,0.9028,0.3373,2.0079,no
mol_8,1,4,"A(3) D(6) R(10) R(11)",0.5476,0.4856,0.2547,1.2880,no
mol_9,1,4,"A(5) D(8) R(10) R(12)",0.8163,0.9746,0.4275,2.2184,no
mol_10,1,4,"A(3) D(5) R(10) R(12)",0.6633,0.7391,0.4033,1.8057,no
mol_11,1,4,"A(4) D(7) R(9) R(11)",0.6790,0.8423,0.3597,1.8810,no
mol_12,1,4,"A(3) D(5) R(9) R(10)",0.8072,0.9732,0.4086,2.1890,no
mol_13,1,4,"A(4) D(7) R(9) R(11)",0.6610,0.7405,0.4102,1.8116,no
mol_14,1,4,"A(4) D(6) R(11) R(13)",0.7592,0.9012,0.3404,2.0008,no
mol_15,1,4,"A(2) D(4) R(9) R(11)",0.6510,0.8610,0.4910,2.0029,no
mol_16,1,4,"A(3) D(5) R(7) R(9)",0.8026,0.9724,0.3676,2.1426,no
mol_17,1,4,"A(4) D(6) R(9) R(10)",0.7564,0.9011,0.3071,1.9646,no
mol_18,1,4,"A(3) D(5) R(8) R(10)",0.8005,0.9717,0.4573,2.2295,no
mol_19,1,4,"A(3) D(5) R(9) R(11)",0.6783,0.7446,0.3081,1.7310,no
mol_20,1,4,"A(4) D(7) R(10) R(12)",0.7678,0.9035,0.3508,2.0221,no
mol_21,1,4,"A(4) D(7) R(9) R(11)",0.7943,0.9728,0.4074,2.1744,no
mol_22,1,4,"A(4) D(6) R(9) R(11)",0.5651,0.7393,0.2345,1.5388,no
mol_23,1,4,"A(4) D(6) R(11) R(13)",0.6788,0.8377,0.3777,1.8942,no
mol_24,1,4,"A(4) D(6) R(9) R(11)",0.8234,0.9736,0.4053,2.2022,no
mol_25,1,4,"A(3) D(4) R(7) R(8)",0.5568,0.7418,0.2613,1.5600,no
mol_26,1,4,"A(5) D(7) R(11) R(13)",0.9567,0.9985,0.5475,2.5027,no
mol_27,1,4,"A(4) D(6) R(9) R(10)",0.7739,0.9025,0.3253,2.0017,no
mol_28,1,4,"A(3) D(5) R(9) R(10)",0.7450,0.8960,0.4445,2.0856,no
mol_29,1,4,"A(3) D(5) R(9) R(11)",0.7742,0.9020,0.3093,1.9855,no
mol_30,1,4,"A(4) D(8) R(12) R(13)",0.7723,0.9019,0.3127,1.9869,no
mol_31,1,4,"A(3) D(5) R(9) R(10)",0.7456,0.8964,0.4684,2.1104,no
mol_32,1,4,"A(4) D(7) R(10) R(12)",0.6842,0.8425,0.4311,1.9578,no
mol_33,1,4,"A(3) D(5) R(7) R(8)",0.6821,0.8459,0.4545,1.9825,no
mol_34,1,4,"A(4) D(6) R(11) R(13)",0.7729,0.9019,0.3176,1.9924,no
mol_35,1,4,"A(3) D(5) R(9) R(10)",0.6798,0.8433,0.3074,1.8305,no
mol_36,1,4,"A(3) D(5) R(8) R(10)",0.7818,0.9722,0.4782,2.2322,no
mol_37,1,4,"A(2) D(4) R(9) R(11)",0.6510,0.8610,0.4910,2.0029,no
mol_38,1,4,"A(3) D(5) R(9) R(10)",0.7449,0.8963,0.4435,2.0847,no
mol_39,1,4,"A(4) D(6) R(8) R(9)",0.7570,0.9013,0.3310,1.9893,no
mol_40,1,4,"A(4) D(7) R(10) R(12)",0.7558,0.9008,0.3594,2.0159,no
mol_41,1,4,"A(3) D(5) R(9) R(10)",0.7566,0.8961,0.3303,1.9830,no
mol_42,1,4,"A(5) D(7) R(11) R(13)",0.6795,0.8440,0.2983,1.8218,no
mol_43,1,4,"A(3) D(5) R(8) R(11)",0.6815,0.7470,0.2846,1.7130,no
mol_44,1,4,"A(3) D(5) R(8) R(10)",0.8012,0.9722,0.5574,2.3309,no
mol_45,1,4,"A(3) D(8) R(10) R(12)",0.6717,0.7414,0.3626,1.7757,no
mol_46,1,4,"A(3) D(5) R(8) R(10)",0.7481,0.9026,0.3712,2.0219,no
mol_47,1,4,"A(4) D(6) R(10) R(12)",0.8050,0.9715,0.3993,2.1758,no
mol_48,1,4,"A(4) D(7) R(11) R(13)",0.7990,0.9719,0.3624,2.1333,no
mol_49,1,4,"A(3) D(6) R(9) R(10)",0.8108,0.9737,0.3525,2.1371,no
mol_50,1,4,"A(4) D(7) R(11) R(13)",0.8014,0.9724,0.4014,2.1752,no
mol_51,1,4,"A(3) D(5) R(9) R(11)",0.6583,0.7356,0.2804,1.6743,no
