Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(1) A(3) R(10)",0.9939,0.7829,0.4806,2.2573,no
mol_2,1,3,"A(1) A(3) R(11)",0.9925,0.8790,0.4607,2.3323,no
mol_3,1,3,"A(1) A(4) R(12)",0.6820,0.7882,0.4826,1.9528,no
mol_4,1,3,"A(1) A(3) R(10)",0.9978,1.0000,0.6581,2.6559,no
mol_5,1,3,"A(1) A(3) R(11)",0.9954,1.0000,0.6143,2.6097,no
mol_6,1,3,"A(1) A(4) R(11)",0.9969,0.8370,0.4772,2.3111,no
mol_7,1,3,"A(1) A(4) R(12)",0.9995,0.8423,0.5172,2.3590,no
mol_8,1,3,"A(1) A(3) R(11)",0.9301,0.9041,0.6314,2.4657,no
mol_9,1,3,"A(1) A(5) R(12)",0.9993,0.9999,0.6408,2.6400,no
mol_10,1,3,"A(1) A(3) R(12)",0.6913,0.5383,0.3459,1.5755,no
mol_11,1,3,"A(1) A(4) R(11)",0.6894,0.7844,0.4127,1.8864,no
mol_12,1,3,"A(1) A(3) R(10)",0.9964,0.9999,0.6091,2.6054,no
mol_13,1,3,"A(2) A(3) R(11)",0.5072,0.7552,0.4362,1.6986,no
mol_14,1,3,"A(1) A(4) R(13)",0.9978,0.8450,0.4641,2.3069,no
mol_15,1,3,"A(1) A(2) R(11)",0.6918,0.7944,0.3890,1.8752,no
mol_16,1,3,"A(1) A(3) R(9)",0.9944,1.0000,0.5268,2.5211,no
mol_17,1,3,"A(2) A(4) R(10)",0.9957,0.8466,0.4327,2.2750,no
mol_18,1,3,"A(1) A(3) R(10)",0.9942,0.9999,0.6738,2.6679,no
mol_19,1,3,"A(1) A(3) R(11)",0.6858,0.6363,0.5039,1.8260,no
mol_20,1,3,"A(1) A(4) R(12)",0.9965,0.8417,0.4928,2.3310,no
mol_21,1,3,"A(1) A(4) R(11)",0.9988,0.9999,0.7153,2.7140,no
mol_22,1,3,"A(1) A(4) R(11)",0.9072,0.9513,0.4982,2.3567,no
mol_23,1,3,"A(1) A(4) R(13)",0.6834,0.7880,0.4699,1.9413,no
mol_24,1,3,"A(2) A(4) R(11)",0.9966,0.9998,0.5862,2.5827,no
mol_25,1,3,"A(1) A(3) R(8)",0.9187,0.9519,0.6659,2.5366,no
mol_26,1,3,"A(2) A(5) R(13)",0.9414,0.8840,0.4949,2.3204,no
mol_27,1,3,"A(2) A(4) R(10)",0.9990,0.8371,0.4656,2.3018,no
mol_28,1,3,"A(1) A(3) R(10)",0.9988,0.8497,0.5261,2.3746,no
mol_29,1,3,"A(1) A(3) R(11)",0.9978,0.8357,0.4439,2.2774,no
mol_30,1,3,"A(1) A(4) R(13)",0.9973,0.8367,0.4491,2.2831,no
mol_31,1,3,"A(1) A(3) R(10)",0.9979,0.8492,0.5202,2.3673,no
mol_32,1,3,"A(1) A(4) R(12)",0.6793,0.7844,0.3788,1.8425,no
mol_33,1,3,"A(1) A(3) R(8)",0.6976,0.7763,0.4675,1.9414,no
mol_34,1,3,"A(2) A(4) R(13)",0.9977,0.8363,0.4542,2.2882,no
mol_35,1,3,"A(1) A(3) R(10)",0.6904,0.7824,0.4178,1.8906,no
mol_36,1,3,"A(1) A(3) R(10)",0.9963,0.9990,0.6892,2.6846,no
mol_37,1,3,"A(1) A(2) R(11)",0.6918,0.7944,0.3890,1.8752,no
mol_38,1,3,"A(1) A(3) R(10)",0.9983,0.8499,0.5251,2.3733,no
mol_39,1,3,"A(2) A(4) R(9)",0.9959,0.8465,0.4766,2.3189,no
mol_40,1,3,"A(1) A(4) R(12)",0.9992,0.8481,0.5642,2.4115,no
mol_41,1,3,"A(1) A(3) R(10)",0.9992,0.8420,0.4896,2.3309,no
mol_42,1,3,"A(1) A(5) R(13)",0.6908,0.7825,0.4248,1.8982,no
mol_43,1,3,"A(1) A(3) R(11)",0.6847,0.6494,0.4427,1.7768,no
mol_44,1,3,"A(1) A(3) R(10)",0.9952,1.0000,0.6640,2.6591,no
mol_45,1,3,"A(1) A(3) R(12)",0.6844,0.5766,0.4704,1.7314,no
mol_46,1,3,"A(1) A(3) R(10)",0.9986,0.8566,0.4486,2.3038,no
mol_47,1,3,"A(1) A(4) R(12)",0.9925,1.0000,0.5699,2.5624,no
mol_48,1,3,"A(1) A(4) R(13)",0.9929,1.0000,0.5197,2.5125,no
mol_49,1,3,"A(1) A(3) R(10)",0.9986,0.9999,0.5076,2.5061,no
mol_50,1,3,"A(1) A(4) R(13)",0.9983,0.9999,0.6448,2.6430,no
mol_51,1,3,"A(1) A(3) R(11)",0.6970,0.5220,0.4169,1.6358,no
mol_52,1,3,"A(1) A(2) R(9)",0.9968,0.8340,0.6382,2.4691,no
mol_53,1,3,"A(1) A(3) R(10)",0.9990,0.8363,0.4904,2.3257,no
mol_54,1,3,"A(1) A(3) R(9)",0.9986,0.8368,0.4676,2.3030,no
mol_55,1,3,"A(1) A(3) R(10)",0.9997,0.8346,0.4912,2.3255,no
mol_56,1,3,"A(1) A(3) R(10)",0.6877,0.7951,0.4469,1.9297,no
mol_57,1,3,"A(1) A(3) R(11)",0.9519,0.9584,0.6853,2.5957,no
mol_58,1,3,"A(1) A(4) R(12)",0.7855,0.7734,0.2614,1.8203,no
mol_59,1,3,"A(1) A(5) R(13)",0.9959,0.9997,0.5787,2.5743,no
mol_60,1,3,"A(1) A(3) R(12)",0.9957,0.8365,0.5233,2.3555,no
mol_61,1,3,"A(1) A(5) R(14)",0.7376,0.6801,0.4219,1.8396,no
mol_62,1,3,"A(1) A(4) R(12)",0.9945,0.8439,0.4713,2.3096,no
mol_63,1,3,"A(1) A(3) R(11)",0.9982,0.8299,0.4279,2.2561,no
mol_64,1,3,"A(1) A(4) R(11)",0.9892,0.9998,0.5419,2.5309,no
mol_65,1,3,"A(1) A(2) R(10)",0.6886,0.8008,0.4253,1.9146,no
mol_66,1,3,"A(1) A(5) R(13)",0.9494,0.8182,0.5172,2.2849,no
mol_67,1,3,"A(2) A(4) R(10)",0.9919,0.8452,0.5439,2.3811,no
mol_68,1,3,"A(1) A(4) R(10)",0.6873,0.7891,0.4226,1.8990,no
mol_69,1,3,"A(1) A(3) R(10)",0.9885,0.8510,0.4967,2.3361,no
mol_70,1,3,"A(1) A(4) R(12)",0.9460,0.9983,0.4839,2.4282,no
mol_71,1,3,"A(1) A(4) R(13)",0.9983,0.9999,0.6448,2.6430,no
mol_72,1,3,"A(1) A(3) R(10)",0.8228,0.8755,0.4421,2.1404,no
mol_73,1,3,"A(1) A(3) R(10)",0.9954,0.9999,0.6971,2.6924,no
mol_74,1,3,"A(1) A(3) R(10)",0.9985,0.9999,0.6124,2.6108,no
mol_75,1,3,"A(1) A(3) R(12)",0.9983,0.9999,0.6153,2.6135,no
mol_76,1,3,"A(1) A(3) R(9)",0.6876,0.7958,0.4127,1.8960,no
mol_77,1,3,"A(1) A(3) R(11)",0.9978,0.8371,0.5334,2.3683,no
mol_78,1,3,"A(1) A(4) R(11)",0.9934,0.8465,0.4271,2.2670,no
mol_79,1,3,"A(2) A(4) R(12)",0.9963,0.8445,0.4501,2.2909,no
mol_80,1,3,"A(1) A(3) R(10)",0.6863,0.6339,0.5165,1.8366,no
mol_81,1,3,"A(1) A(3) R(10)",0.9972,0.8194,0.5295,2.3461,no
mol_82,1,3,"A(1) A(3) R(12)",0.6875,0.5828,0.3432,1.6135,no
mol_83,1,3,"A(1) A(4) R(12)",0.9974,0.8430,0.4720,2.3125,no
mol_84,1,3,"A(1) A(3) R(10)",0.9984,0.8348,0.4934,2.3266,no
mol_85,1,3,"A(1) A(3) R(11)",0.6853,0.5989,0.3689,1.6531,no
mol_86,1,3,"A(1) A(3) R(12)",0.9982,0.8480,0.4871,2.3333,no
mol_87,1,3,"A(1) A(3) R(10)",0.9986,0.8440,0.5760,2.4187,no
mol_88,1,3,"A(1) A(3) R(12)",0.9984,0.8473,0.4715,2.3171,no
mol_89,1,3,"A(1) A(4) R(11)",0.9947,0.9998,0.6268,2.6214,no
mol_90,1,3,"A(1) A(3) R(12)",0.9927,0.9879,0.5399,2.5204,no
mol_91,1,3,"A(1) A(4) R(12)",0.9985,0.9992,0.6341,2.6318,no
mol_92,1,3,"A(1) A(4) R(12)",0.7320,0.6918,0.5129,1.9367,no
mol_93,1,3,"A(1) A(3) R(10)",0.6856,0.7783,0.4102,1.8741,no
mol_94,1,3,"A(1) A(3) R(10)",0.6874,0.5981,0.3732,1.6587,no
mol_95,1,3,"A(1) A(3) R(11)",0.9959,0.8362,0.4746,2.3067,no
mol_96,1,3,"A(1) A(4) R(12)",0.9913,0.8396,0.4008,2.2317,no
mol_97,1,3,"A(1) A(3) R(9)",0.9982,0.8584,0.5827,2.4393,no
mol_98,1,3,"A(1) A(4) R(12)",0.7103,0.7863,0.3527,1.8493,no
mol_99,1,3,"A(1) A(4) R(12)",0.9960,0.8491,0.4526,2.2976,no
mol_100,1,3,"A(1) A(4) R(10)",0.6850,0.7921,0.4375,1.9146,no
mol_101,1,3,"A(1) A(4) R(10)",0.9990,0.9999,0.6082,2.6071,no
mol_102,1,3,"A(1) A(3) R(10)",0.9985,0.8359,0.5032,2.3376,no
mol_103,1,3,"A(1) A(3) R(10)",0.9956,0.8465,0.4272,2.2693,no
mol_104,1,3,"A(1) A(3) R(11)",0.6976,0.7762,0.4317,1.9055,no
