Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(3) D(6) R(9)",0.9379,0.9932,0.5725,2.5037,no
mol_2,1,3,"A(3) D(5) R(9)",0.9123,0.9422,0.2369,2.0914,no
mol_3,1,3,"A(4) D(7) R(10)",0.9080,0.9701,0.3554,2.2335,no
mol_4,1,3,"A(3) D(5) R(8)",0.9134,0.9653,0.3371,2.2158,no
mol_5,1,3,"A(3) D(5) R(9)",0.9125,0.9664,0.2548,2.1337,no
mol_6,1,3,"A(4) D(6) R(10)",0.9127,0.9741,0.3371,2.2239,no
mol_7,1,3,"A(4) D(6) R(10)",0.9141,0.9753,0.3396,2.2290,no
mol_8,1,3,"A(3) D(6) R(10)",0.9773,0.9954,0.6317,2.6044,no
mol_9,1,3,"A(5) D(8) R(10)",0.9152,0.9635,0.2420,2.1207,no
mol_10,1,3,"A(3) D(5) R(10)",0.9043,0.9803,0.3184,2.2031,no
mol_11,1,3,"A(4) D(7) R(9)",0.9039,0.9689,0.4404,2.3131,no
mol_12,1,3,"A(3) D(5) R(9)",0.9130,0.9653,0.3254,2.2037,no
mol_13,1,3,"A(4) D(7) R(9)",0.9039,0.9800,0.3402,2.2241,no
mol_14,1,3,"A(4) D(6) R(11)",0.9136,0.9764,0.2677,2.1577,no
mol_15,1,3,"A(2) D(4) R(9)",0.9133,0.9782,0.3474,2.2389,no
mol_16,1,3,"A(3) D(5) R(7)",0.9122,0.9663,0.3497,2.2282,no
mol_17,1,3,"A(4) D(6) R(9)",0.9133,0.9774,0.3226,2.2133,no
mol_18,1,3,"A(3) D(5) R(8)",0.9126,0.9670,0.2431,2.1227,no
mol_19,1,3,"A(3) D(5) R(9)",0.9043,0.9766,0.4597,2.3406,no
mol_20,1,3,"A(4) D(7) R(10)",0.9126,0.9755,0.2815,2.1696,no
mol_21,1,3,"A(4) D(7) R(9)",0.9123,0.9688,0.3165,2.1976,no
