Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(3) H(5) H(7) R(9) R(12)",0.9019,0.9968,0.8555,2.7541,no
mol_2,1,5,"A(4) H(8) H(9) R(11) R(14)",0.9176,0.9921,0.8725,2.7822,no
mol_3,1,5,"A(6) H(11) H(13) R(15) R(18)",0.8686,0.9957,0.9274,2.7917,no
mol_4,1,5,"A(3) H(8) H(9) R(11) R(14)",0.9194,0.9969,0.9158,2.8321,no
mol_5,1,5,"A(4) H(8) H(9) R(11) R(14)",0.9878,0.9904,0.9026,2.8807,no
mol_6,1,5,"A(4) H(7) H(8) R(10) R(13)",0.9659,0.9988,0.9053,2.8700,no
mol_7,1,5,"A(4) H(9) H(10) R(12) R(15)",0.9824,0.9961,0.9426,2.9211,no
mol_8,1,5,"A(4) H(10) H(11) R(13) R(16)",0.8916,0.9982,0.8789,2.7686,no
mol_9,1,5,"A(4) H(9) H(11) R(13) R(16)",0.8660,0.9536,0.8612,2.6807,no
mol_10,1,5,"A(3) H(5) H(7) R(9) R(12)",0.9263,0.9979,0.9199,2.8441,no
mol_11,1,5,"A(3) H(7) H(8) R(11) R(14)",0.8554,0.9959,0.7848,2.6360,no
mol_12,1,5,"A(5) H(10) H(12) R(14) R(17)",0.8690,0.9932,0.9240,2.7861,no
mol_13,1,5,"A(4) H(11) H(12) R(13) R(16)",0.8634,0.9963,0.8486,2.7083,no
mol_14,1,5,"A(4) H(10) H(11) R(13) R(16)",0.9476,0.9995,0.9238,2.8709,no
mol_15,1,5,"A(3) H(6) H(7) R(9) R(12)",0.9293,0.9724,0.8940,2.7957,no
mol_16,1,5,"A(4) H(9) H(10) R(12) R(15)",0.8498,0.9919,0.8334,2.6751,no
mol_17,1,5,"A(5) H(10) H(11) R(13) R(16)",0.9360,0.9965,0.8466,2.7791,no
mol_18,1,5,"A(3) H(5) H(6) R(8) R(11)",0.8475,0.9864,0.8035,2.6373,no
mol_19,1,5,"A(5) H(11) H(12) R(15) R(17)",0.9747,0.9984,0.9368,2.9100,no
mol_20,1,5,"A(3) H(7) H(8) R(10) R(13)",0.8779,0.9955,0.8360,2.7093,no
mol_21,1,5,"A(6) H(12) H(13) R(15) R(18)",0.9533,0.9989,0.9420,2.8942,no
mol_22,1,5,"A(5) H(10) H(11) R(14) R(16)",0.9679,0.9995,0.9215,2.8889,no
mol_23,1,5,"A(5) H(10) H(12) R(14) R(17)",0.8647,0.9540,0.8634,2.6822,no
mol_24,1,5,"A(5) H(11) H(12) R(14) R(17)",0.9718,0.9863,0.8966,2.8546,no
mol_25,1,5,"A(3) H(9) H(11) R(12) R(15)",0.8548,0.9717,0.7602,2.5867,no
mol_26,1,5,"A(4) H(9) H(10) R(13) R(16)",0.9082,0.9825,0.8406,2.7313,no
mol_27,1,5,"A(5) H(10) H(11) R(14) R(16)",0.8783,0.9880,0.7874,2.6537,no
mol_28,1,5,"A(5) H(11) H(12) R(14) R(17)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,5,"A(5) H(11) H(14) R(16) R(18)",0.9566,0.9867,0.8753,2.8187,no
mol_30,1,5,"A(4) H(6) H(8) R(10) R(13)",0.9646,0.9972,0.9037,2.8655,no
