Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(1) A(3) H(5) H(7) R(11) R(12)",0.8684,0.9959,0.8602,2.7244,no
mol_2,1,6,"A(2) A(4) H(8) H(9) R(13) R(14)",0.8746,0.9950,0.8868,2.7564,no
mol_3,1,6,"A(2) A(6) H(11) H(13) R(17) R(18)",0.8777,0.9963,0.9285,2.8025,no
mol_4,1,6,"A(1) A(3) H(8) H(9) R(13) R(14)",0.8789,0.9974,0.9201,2.7963,no
mol_5,1,6,"A(2) A(4) H(8) H(9) R(13) R(14)",0.9626,0.9912,0.9033,2.8571,no
mol_6,1,6,"A(2) A(4) H(7) H(8) R(12) R(13)",0.9285,0.9983,0.9083,2.8351,no
mol_7,1,6,"A(2) A(4) H(9) H(10) R(14) R(15)",0.9597,0.9960,0.9433,2.8990,no
mol_8,1,6,"A(2) A(4) H(10) H(11) R(15) R(16)",0.8644,0.9985,0.8900,2.7530,no
mol_9,1,6,"A(2) A(4) H(9) H(11) R(15) R(16)",0.8686,0.9622,0.8648,2.6956,no
mol_10,1,6,"A(1) A(3) H(5) H(7) R(11) R(12)",0.8930,0.9980,0.9245,2.8154,no
mol_11,1,6,"A(1) A(3) H(7) H(8) R(13) R(14)",0.8124,0.9967,0.7905,2.5996,no
mol_12,1,6,"A(3) A(5) H(10) H(12) R(16) R(17)",0.8791,0.9944,0.9254,2.7989,no
mol_13,1,6,"A(2) A(4) H(11) H(12) R(15) R(16)",0.8422,0.9990,0.8623,2.7035,no
mol_14,1,6,"A(2) A(4) H(10) H(11) R(15) R(16)",0.9431,0.9990,0.9252,2.8674,no
mol_15,1,6,"A(1) A(3) H(6) H(7) R(11) R(12)",0.8871,0.9813,0.9056,2.7740,no
mol_16,1,6,"A(2) A(4) H(9) H(10) R(14) R(15)",0.8052,0.9970,0.8465,2.6487,no
mol_17,1,6,"A(3) A(5) H(10) H(11) R(15) R(16)",0.9166,0.9968,0.8562,2.7696,no
mol_18,1,6,"A(1) A(3) H(5) H(6) R(10) R(11)",0.8340,0.9881,0.8039,2.6259,no
mol_19,1,6,"A(2) A(5) H(11) H(12) R(14) R(17)",0.8769,0.9970,0.9239,2.7978,no
mol_20,1,6,"A(1) A(3) H(7) H(8) R(12) R(13)",0.8129,0.9978,0.8543,2.6651,no
mol_21,1,6,"A(2) A(6) H(12) H(13) R(17) R(18)",0.9129,0.9998,0.9475,2.8602,no
mol_22,1,6,"A(2) A(5) H(10) H(11) R(13) R(16)",0.8750,0.9939,0.9094,2.7782,no
mol_23,1,6,"A(3) A(5) H(10) H(12) R(16) R(17)",0.8719,0.9633,0.8669,2.7020,no
mol_24,1,6,"A(3) A(5) H(11) H(12) R(16) R(17)",0.9685,0.9877,0.8977,2.8539,no
mol_25,1,6,"A(2) A(3) H(9) H(11) R(14) R(15)",0.8320,0.9761,0.7693,2.5774,no
mol_26,1,6,"A(2) A(4) H(9) H(10) R(15) R(16)",0.8699,0.9884,0.8492,2.7075,no
mol_27,1,6,"A(2) A(5) H(10) H(11) R(13) R(16)",0.8487,0.9848,0.7930,2.6265,no
mol_28,1,6,"A(3) A(5) H(11) H(12) R(16) R(17)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,6,"A(4) A(5) H(11) H(14) R(17) R(18)",0.9452,0.9834,0.8745,2.8031,no
mol_30,1,6,"A(2) A(4) H(6) H(8) R(12) R(13)",0.9384,0.9973,0.9057,2.8414,no
