Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"H(5) H(7) R(10) R(11)",0.9474,0.9915,0.8522,2.7911,no
mol_2,1,4,"H(8) H(9) R(12) R(13)",0.9592,0.9992,0.9016,2.8600,no
mol_3,1,4,"H(11) H(13) R(16) R(17)",0.8663,0.9992,0.9187,2.7842,no
mol_4,1,4,"H(8) H(9) R(12) R(13)",0.9442,0.9989,0.9206,2.8637,no
mol_5,1,4,"H(8) H(9) R(12) R(13)",0.9775,0.9960,0.9047,2.8781,no
mol_6,1,4,"H(7) H(8) R(11) R(12)",0.9702,0.9985,0.9106,2.8792,no
mol_7,1,4,"H(9) H(10) R(13) R(14)",0.9804,0.9975,0.9472,2.9250,no
mol_8,1,4,"H(10) H(11) R(14) R(15)",0.9712,0.9932,0.8691,2.8335,no
mol_9,1,4,"H(9) H(11) R(14) R(15)",0.8674,0.9984,0.8547,2.7205,no
mol_10,1,4,"H(5) H(7) R(10) R(11)",0.9490,0.9990,0.9216,2.8695,no
mol_11,1,4,"H(7) H(8) R(12) R(13)",0.9215,0.9932,0.7698,2.6845,no
mol_12,1,4,"H(10) H(12) R(15) R(16)",0.8694,0.9994,0.9157,2.7845,no
mol_13,1,4,"H(11) H(12) R(14) R(15)",0.9580,0.9957,0.8503,2.8039,no
mol_14,1,4,"H(10) H(11) R(14) R(15)",0.9878,0.9994,0.9281,2.9152,no
mol_15,1,4,"H(6) H(7) R(10) R(11)",0.9461,0.9992,0.9068,2.8521,no
mol_16,1,4,"H(9) H(10) R(13) R(14)",0.9650,0.9870,0.8450,2.7970,no
mol_17,1,4,"H(10) H(11) R(14) R(15)",0.9769,0.9981,0.8592,2.8341,no
mol_18,1,4,"H(5) H(6) R(9) R(10)",0.9336,0.9895,0.7894,2.7125,no
mol_19,1,4,"H(11) H(12) R(16) R(14)",0.8830,0.9966,0.9174,2.7970,no
mol_20,1,4,"H(7) H(8) R(11) R(12)",0.9251,0.9993,0.8620,2.7864,no
mol_21,1,4,"H(12) H(13) R(16) R(17)",0.9679,0.9995,0.9466,2.9139,no
mol_22,1,4,"H(10) H(11) R(15) R(13)",0.8838,0.9908,0.9026,2.7772,no
mol_23,1,4,"H(10) H(12) R(15) R(16)",0.8666,0.9985,0.8598,2.7249,no
mol_24,1,4,"H(11) H(12) R(15) R(16)",0.9959,0.9974,0.9006,2.8940,no
mol_25,1,4,"H(9) H(11) R(13) R(14)",0.9588,0.9921,0.7860,2.7369,no
mol_26,1,4,"H(9) H(10) R(14) R(15)",0.9542,0.9936,0.8480,2.7958,no
mol_27,1,4,"H(10) H(11) R(15) R(13)",0.9180,0.9898,0.7931,2.7009,no
mol_28,1,4,"H(11) H(12) R(15) R(16)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,4,"H(11) H(14) R(15) R(17)",0.9784,0.9846,0.8683,2.8314,no
mol_30,1,4,"H(6) H(8) R(11) R(12)",0.9761,0.9985,0.9086,2.8833,no
