Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"H(5) R(9) R(11) R(12)",0.8869,0.9948,0.8518,2.7335,no
mol_2,1,4,"H(8) R(11) R(13) R(14)",0.9723,0.9958,0.8830,2.8511,no
mol_3,1,4,"H(11) R(15) R(17) R(18)",0.8612,0.9948,0.9132,2.7691,no
mol_4,1,4,"H(8) R(11) R(13) R(14)",0.8922,0.9976,0.9146,2.8044,no
mol_5,1,4,"H(8) R(11) R(13) R(14)",0.9758,0.9892,0.9015,2.8665,no
mol_6,1,4,"H(7) R(10) R(12) R(13)",0.9707,0.9984,0.9048,2.8739,no
mol_7,1,4,"H(9) R(12) R(14) R(15)",0.9799,0.9953,0.9408,2.9160,no
mol_8,1,4,"H(10) R(13) R(15) R(16)",0.9900,0.9964,0.8811,2.8675,no
mol_9,1,4,"H(9) R(13) R(15) R(16)",0.8558,0.9484,0.8417,2.6459,no
mol_10,1,4,"H(5) R(9) R(11) R(12)",0.8924,0.9981,0.9222,2.8126,no
mol_11,1,4,"H(7) R(11) R(13) R(14)",0.8970,0.9934,0.7705,2.6610,no
mol_12,1,4,"H(10) R(14) R(16) R(17)",0.8618,0.9924,0.9112,2.7654,no
mol_13,1,4,"H(11) R(13) R(15) R(16)",0.9866,0.9997,0.8635,2.8498,no
mol_14,1,4,"H(10) R(13) R(15) R(16)",0.9863,0.9983,0.9124,2.8970,no
mol_15,1,4,"H(6) R(9) R(11) R(12)",0.8943,0.9781,0.9047,2.7770,no
mol_16,1,4,"H(9) R(12) R(14) R(15)",0.9972,0.9967,0.8353,2.8292,no
mol_17,1,4,"H(10) R(13) R(15) R(16)",0.9837,0.9969,0.8556,2.8361,no
mol_18,1,4,"H(5) R(8) R(10) R(11)",0.8966,0.9804,0.7762,2.6532,no
mol_19,1,4,"H(11) R(15) R(14) R(17)",0.8897,0.9966,0.8972,2.7834,no
mol_20,1,4,"H(7) R(10) R(12) R(13)",0.8865,0.9986,0.8478,2.7328,no
mol_21,1,4,"H(12) R(15) R(17) R(18)",0.9697,0.9999,0.9395,2.9090,no
mol_22,1,4,"H(10) R(14) R(13) R(16)",0.8928,0.9923,0.8795,2.7647,no
mol_23,1,4,"H(10) R(14) R(16) R(17)",0.8566,0.9507,0.8434,2.6507,no
mol_24,1,4,"H(11) R(14) R(16) R(17)",0.9766,0.9833,0.8876,2.8475,no
mol_25,1,4,"H(9) R(12) R(14) R(15)",0.9863,0.9748,0.7563,2.7175,no
mol_26,1,4,"H(9) R(13) R(15) R(16)",0.9775,0.9873,0.8407,2.8055,no
mol_27,1,4,"H(10) R(14) R(13) R(16)",0.9372,0.9827,0.7830,2.7028,no
mol_28,1,4,"H(11) R(14) R(16) R(17)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,4,"H(11) R(16) R(17) R(18)",0.9923,0.9759,0.8681,2.8363,no
mol_30,1,4,"H(6) R(10) R(12) R(13)",0.9810,0.9973,0.9017,2.8799,no
