Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(3) D(5) H(8) R(11)",0.9579,0.9993,0.3815,2.3388,no
mol_2,1,4,"A(3) D(5) H(8) R(11)",0.9840,0.8127,0.3575,2.1541,no
mol_3,1,4,"A(3) D(5) H(9) R(12)",0.8354,0.8023,0.3371,1.9749,no
mol_4,1,4,"A(5) D(7) H(11) R(14)",0.9642,0.9997,0.7377,2.7016,no
mol_5,1,4,"A(3) D(6) H(9) R(12)",0.9922,1.0000,0.9613,2.9534,no
mol_6,1,4,"A(4) D(6) H(9) R(13)",0.9644,0.7989,0.3522,2.1156,no
mol_7,1,4,"A(2) D(6) H(9) R(11)",0.9924,1.0000,0.8101,2.8025,no
mol_8,1,4,"A(4) D(6) H(9) R(13)",0.9743,0.8050,0.3574,2.1366,no
mol_9,1,4,"A(4) D(6) H(8) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_10,1,4,"A(4) D(6) H(8) R(12)",0.9762,0.9999,0.8544,2.8305,no
mol_11,1,4,"A(3) D(5) H(8) R(12)",0.9514,0.8023,0.3518,2.1055,no
mol_12,1,4,"A(3) D(5) H(8) R(12)",0.9853,0.9999,0.6745,2.6597,no
mol_13,1,4,"A(4) D(6) H(8) R(13)",0.8413,0.9970,0.4245,2.2628,no
mol_14,1,4,"A(4) D(6) H(8) R(13)",0.9442,0.9988,0.4054,2.3485,no
mol_15,1,4,"A(5) D(7) H(10) R(14)",0.9608,0.9997,0.5491,2.5095,no
mol_16,1,4,"A(5) D(7) H(10) R(14)",0.9935,0.7948,0.3356,2.1239,no
mol_17,1,4,"A(3) D(5) H(7) R(11)",0.9398,0.8071,0.3423,2.0892,no
mol_18,1,4,"A(3) D(5) H(7) R(11)",0.9678,0.9996,0.3740,2.3414,no
mol_19,1,4,"A(6) D(9) H(15) R(19)",0.9673,0.9996,0.3790,2.3459,no
mol_20,1,4,"A(6) D(9) H(14) R(18)",0.9710,0.9997,0.3590,2.3296,no
mol_21,1,4,"A(3) D(5) H(8) R(11)",0.9675,0.8145,0.3448,2.1268,no
mol_22,1,4,"A(4) D(6) H(10) R(14)",0.9731,0.9998,0.6199,2.5928,no
mol_23,1,4,"A(4) D(6) H(9) R(13)",0.9406,0.8204,0.3537,2.1148,no
mol_24,1,4,"A(4) D(6) H(10) R(14)",0.9818,0.9999,0.8129,2.7946,no
mol_25,1,4,"A(4) D(6) H(10) R(14)",0.9722,0.9998,0.6417,2.6137,no
mol_26,1,4,"A(4) D(6) H(9) R(13)",0.9535,0.8050,0.3510,2.1095,no
mol_27,1,4,"A(4) D(6) H(8) R(13)",0.9897,0.8047,0.3419,2.1363,no
mol_28,1,4,"A(4) D(6) H(8) R(13)",0.9851,0.8069,0.3420,2.1341,no
mol_29,1,4,"A(5) D(7) H(10) R(14)",0.9443,0.9992,0.3642,2.3077,no
mol_30,1,4,"A(3) D(5) H(7) R(11)",0.9514,0.8094,0.3375,2.0983,no
mol_31,1,4,"A(4) D(6) H(8) R(13)",0.8133,0.7809,0.3761,1.9703,no
mol_32,1,4,"A(3) D(5) H(8) R(12)",0.9356,0.8194,0.3543,2.1093,no
mol_33,1,4,"A(3) D(5) H(8) R(12)",0.9737,0.9999,0.7853,2.7589,no
mol_34,1,4,"A(3) D(6) H(9) R(13)",0.9942,0.9999,0.8052,2.7993,no
mol_35,1,4,"A(3) D(6) H(10) R(14)",0.9640,0.9997,0.7987,2.7624,no
mol_36,1,4,"A(3) D(5) H(9) R(13)",0.9445,0.8150,0.3597,2.1193,no
mol_37,1,4,"A(5) D(8) H(12) R(17)",0.8140,0.8100,0.2785,1.9025,no
mol_38,1,4,"A(4) D(5) H(8) R(13)",0.9600,0.9994,0.4042,2.3636,no
mol_39,1,4,"A(5) D(8) H(13) R(18)",0.6475,0.9853,0.3310,1.9638,no
mol_40,1,4,"A(3) D(5) H(7) R(12)",0.9540,0.8098,0.3455,2.1093,no
mol_41,1,4,"A(3) D(6) H(8) R(13)",0.8105,0.9952,0.7496,2.5554,no
mol_42,1,4,"A(3) D(5) H(8) R(13)",0.8128,0.9952,0.7319,2.5399,no
mol_43,1,4,"A(3) D(5) H(8) R(12)",0.9878,0.8055,0.3433,2.1366,no
mol_44,1,4,"A(3) D(5) H(7) R(11)",0.9375,0.8165,0.3438,2.0977,no
mol_45,1,4,"A(3) D(6) H(8) R(12)",0.9914,0.9999,0.5210,2.5123,no
mol_46,1,4,"A(6) D(9) H(13) R(18)",0.9249,0.8097,0.3009,2.0355,no
mol_47,1,4,"A(4) D(6) H(8) R(13)",0.9857,0.8040,0.3450,2.1348,no
mol_48,1,4,"A(6) D(9) H(14) R(19)",0.9665,0.9998,0.4882,2.4546,no
mol_49,1,4,"A(3) D(5) H(9) R(12)",0.9682,0.9996,0.7001,2.6678,no
mol_50,1,4,"A(5) D(7) H(10) R(14)",0.8124,0.9952,0.3508,2.1585,no
mol_51,1,4,"A(5) D(7) H(10) R(14)",0.9466,0.9982,0.3483,2.2931,no
mol_52,1,4,"A(7) D(10) H(16) R(20)",0.9753,0.8097,0.3132,2.0982,no
mol_53,1,4,"A(4) D(6) H(10) R(14)",0.9802,1.0000,0.4803,2.4604,no
mol_54,1,4,"A(4) D(7) H(10) R(13)",0.9895,0.8096,0.3215,2.1205,no
mol_55,1,4,"A(5) D(7) H(10) R(14)",0.9932,0.8057,0.3247,2.1236,no
mol_56,1,4,"A(5) D(7) H(11) R(15)",0.9762,0.8051,0.3188,2.1000,no
mol_57,1,4,"A(5) D(7) H(11) R(15)",0.9903,0.7851,0.3165,2.0919,no
mol_58,1,4,"A(4) D(6) H(10) R(13)",0.8151,0.9949,0.3482,2.1581,no
mol_59,1,4,"A(4) D(6) H(9) R(12)",0.8110,0.8132,0.3690,1.9931,no
mol_60,1,4,"A(6) D(8) H(12) R(15)",0.9882,0.8067,0.3181,2.1130,no
mol_61,1,4,"A(4) D(6) H(10) R(13)",0.9480,0.9978,0.3482,2.2940,no
mol_62,1,4,"A(4) D(6) H(9) R(14)",0.9659,0.9998,0.3731,2.3389,no
mol_63,1,4,"A(4) D(6) H(9) R(14)",0.9858,0.9998,0.4018,2.3875,no
mol_64,1,4,"A(3) D(6) H(11) R(15)",0.9743,0.9999,0.3719,2.3461,no
mol_65,1,4,"A(7) D(9) H(14) R(18)",0.8141,0.8080,0.2741,1.8962,no
mol_66,1,4,"A(7) D(9) H(15) R(19)",0.8120,0.7905,0.3722,1.9747,no
mol_67,1,4,"A(6) D(7) H(10) R(14)",0.9712,0.9999,0.3341,2.3053,no
mol_68,1,4,"A(4) D(6) H(10) R(14)",0.9940,0.9999,0.3590,2.3529,no
mol_69,1,4,"A(4) D(6) H(11) R(14)",0.9772,0.9998,0.7219,2.6989,no
