Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_23,1,3,"D(6) H(9) R(10)",0.9990,0.9903,0.3430,2.3322,no
mol_24,1,3,"D(6) H(10) R(11)",0.9998,0.9996,0.7030,2.7025,no
mol_25,1,3,"D(6) H(10) R(11)",0.9971,0.9961,0.7773,2.7705,no
mol_26,1,3,"D(6) H(9) R(10)",0.9983,0.9856,0.3412,2.3251,no
mol_27,1,3,"D(6) H(8) R(10)",0.9925,0.9841,0.3254,2.3020,no
mol_28,1,3,"D(6) H(8) R(10)",0.9919,0.9857,0.3268,2.3044,no
mol_29,1,3,"D(7) H(10) R(12)",0.9944,0.9282,0.3013,2.2239,no
mol_30,1,3,"D(5) H(7) R(9)",0.9922,0.9990,0.3412,2.3324,no
mol_31,1,3,"D(6) H(8) R(10)",0.9829,0.8187,0.2750,2.0766,no
mol_32,1,3,"D(5) H(8) R(9)",0.9986,0.9866,0.3432,2.3284,no
mol_33,1,3,"D(5) H(8) R(9)",0.9991,0.9992,0.8468,2.8451,no
mol_34,1,3,"D(6) H(9) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_35,1,3,"D(6) H(10) R(11)",0.9975,0.9930,0.6203,2.6107,no
mol_36,1,3,"D(5) H(9) R(10)",0.9980,0.9886,0.3524,2.3390,no
mol_37,1,3,"D(8) H(12) R(16)",0.8510,0.4855,0.1923,1.5288,no
mol_38,1,3,"D(5) H(8) R(10)",0.9992,0.9943,0.3916,2.3851,no
mol_39,1,3,"D(8) H(13) R(17)",0.6105,0.9639,0.3359,1.9103,no
mol_40,1,3,"D(5) H(7) R(9)",0.9921,0.9994,0.3495,2.3410,no
mol_41,1,3,"D(6) H(8) R(10)",0.7799,0.9907,0.6824,2.4529,no
mol_42,1,3,"D(5) H(8) R(10)",0.7801,0.9911,0.6957,2.4669,no
mol_43,1,3,"D(5) H(8) R(10)",0.9930,0.9845,0.3278,2.3053,no
mol_44,1,3,"D(5) H(7) R(9)",0.9929,0.9987,0.3451,2.3367,no
mol_45,1,3,"D(6) H(8) R(10)",0.9926,0.9943,0.6152,2.6021,no
mol_46,1,3,"D(9) H(13) R(15)",0.9931,0.9819,0.2858,2.2608,no
mol_47,1,3,"D(6) H(8) R(10)",0.9936,0.9667,0.3167,2.2769,no
mol_48,1,3,"D(9) H(14) R(16)",0.9934,0.9752,0.4692,2.4377,no
mol_49,1,3,"D(5) H(9) R(10)",0.9982,0.9969,0.7728,2.7679,no
mol_50,1,3,"D(7) H(10) R(11)",0.7833,0.9892,0.3497,2.1223,no
mol_51,1,3,"D(7) H(10) R(11)",0.9940,0.9636,0.3056,2.2632,no
mol_52,1,3,"D(10) H(16) R(17)",0.9948,0.9529,0.2847,2.2324,no
mol_53,1,3,"D(6) H(10) R(11)",0.9977,0.9986,0.4799,2.4762,no
mol_54,1,3,"D(7) H(10) R(11)",0.9938,0.9682,0.2998,2.2617,no
mol_55,1,3,"D(7) H(10) R(11)",0.9943,0.9735,0.3063,2.2741,no
mol_56,1,3,"D(7) H(11) R(12)",0.9948,0.9442,0.2870,2.2259,no
mol_57,1,3,"D(7) H(11) R(12)",0.9930,0.9984,0.3194,2.3107,no
mol_58,1,3,"D(6) H(10) R(11)",0.7833,0.9897,0.3472,2.1202,no
mol_59,1,3,"D(6) H(9) R(10)",0.7825,0.9920,0.3735,2.1480,no
mol_60,1,3,"D(8) H(12) R(13)",0.9927,0.9946,0.3144,2.3017,no
mol_61,1,3,"D(6) H(10) R(11)",0.9936,0.9747,0.3128,2.2811,no
mol_62,1,3,"D(6) H(9) R(11)",0.9923,0.9997,0.3778,2.3698,no
mol_63,1,3,"D(6) H(9) R(11)",0.9920,0.9947,0.4013,2.3881,no
mol_64,1,3,"D(6) H(11) R(12)",0.9985,0.9998,0.3773,2.3756,no
mol_65,1,3,"D(9) H(14) R(15)",0.7840,0.9902,0.2794,2.0535,no
mol_66,1,3,"D(9) H(15) R(16)",0.7842,0.9894,0.3639,2.1375,no
mol_67,1,3,"D(7) H(10) R(11)",0.9942,0.9730,0.3117,2.2789,no
mol_68,1,3,"D(6) H(10) R(12)",0.9966,0.9995,0.3629,2.3591,no
mol_69,1,3,"D(6) H(11) R(12)",0.9980,0.9981,0.7621,2.7582,no
