Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(2) H(8) R(11)",0.9973,0.9999,0.6653,2.6626,no
mol_2,1,3,"A(1) H(8) R(11)",0.9990,0.7887,0.3433,2.1309,no
mol_3,1,3,"A(1) H(9) R(12)",0.9837,0.7574,0.3219,2.0630,no
mol_4,1,3,"A(1) H(11) R(14)",0.9981,0.9991,0.3715,2.3687,no
mol_5,1,3,"A(1) H(9) R(12)",0.9954,0.9983,0.3688,2.3626,no
mol_6,1,3,"A(2) H(9) R(13)",0.9968,0.7110,0.3409,2.0488,no
mol_7,1,3,"A(1) H(9) R(11)",0.9967,0.9953,0.3736,2.3656,no
mol_8,1,3,"A(2) H(9) R(13)",0.9986,0.7107,0.3505,2.0597,no
mol_9,1,3,"A(1) H(8) R(12)",0.9957,0.9954,0.3742,2.3653,no
mol_10,1,3,"A(1) H(8) R(12)",0.9938,0.9983,0.3720,2.3641,no
mol_11,1,3,"A(1) H(8) R(12)",0.9915,0.7390,0.3831,2.1136,no
mol_12,1,3,"A(1) H(8) R(12)",0.9905,0.9999,0.3699,2.3603,no
mol_13,1,3,"A(2) H(8) R(13)",0.9796,0.9796,0.3579,2.3171,no
mol_14,1,3,"A(2) H(8) R(13)",0.9959,0.9971,0.3690,2.3621,no
mol_15,1,3,"A(1) H(10) R(14)",0.9869,0.9978,0.3669,2.3517,no
mol_16,1,3,"A(1) H(10) R(14)",0.9946,0.7061,0.3262,2.0269,no
mol_17,1,3,"A(2) H(7) R(11)",0.9889,0.7493,0.3341,2.0723,no
mol_18,1,3,"A(2) H(7) R(11)",0.9914,0.9996,0.6626,2.6535,no
mol_19,1,3,"A(1) H(15) R(19)",1.0000,1.0000,1.0000,3.0000,yes
mol_20,1,3,"A(1) H(14) R(18)",0.9972,0.9890,0.3285,2.3147,no
mol_21,1,3,"A(2) H(8) R(11)",0.9987,0.7661,0.3352,2.1000,no
mol_22,1,3,"A(2) H(10) R(14)",0.9963,0.9974,0.3734,2.3671,no
mol_23,1,3,"A(2) H(9) R(13)",0.9985,0.7860,0.3370,2.1214,no
mol_24,1,3,"A(2) H(10) R(14)",0.9950,0.9981,0.3662,2.3594,no
mol_25,1,3,"A(2) H(10) R(14)",0.9943,0.9983,0.3744,2.3670,no
mol_26,1,3,"A(2) H(9) R(13)",0.9981,0.7167,0.3393,2.0542,no
mol_27,1,3,"A(2) H(8) R(13)",0.9912,0.7145,0.3398,2.0456,no
mol_28,1,3,"A(2) H(8) R(13)",0.9889,0.7211,0.3403,2.0503,no
mol_29,1,3,"A(1) H(10) R(14)",0.9914,0.9987,0.3787,2.3688,no
mol_30,1,3,"A(2) H(7) R(11)",0.9896,0.7375,0.3382,2.0653,no
mol_31,1,3,"A(2) H(8) R(13)",0.9749,0.7048,0.3125,1.9922,no
mol_32,1,3,"A(2) H(8) R(12)",0.9977,0.7909,0.3430,2.1316,no
mol_33,1,3,"A(2) H(8) R(12)",0.9930,0.9964,0.3688,2.3582,no
mol_34,1,3,"A(1) H(9) R(13)",0.9950,0.9942,0.3830,2.3722,no
mol_35,1,3,"A(1) H(10) R(14)",0.9952,0.9986,0.3809,2.3746,no
mol_36,1,3,"A(1) H(9) R(13)",0.9946,0.7568,0.3477,2.0991,no
mol_38,1,3,"A(2) H(8) R(13)",0.9999,0.9999,0.3732,2.3730,no
