Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(1) A(3) D(5) R(7)",0.9857,0.9998,0.8439,2.8294,no
mol_2,1,4,"A(1) A(3) D(5) R(6)",0.9372,0.9985,0.6323,2.5680,no
mol_3,1,4,"A(1) A(4) D(6) R(8)",0.9769,0.9998,0.8038,2.7805,no
mol_4,1,4,"A(1) A(4) D(6) R(8)",0.9644,0.9996,0.8231,2.7871,no
mol_5,1,4,"A(1) A(4) D(6) R(8)",0.9407,0.9986,0.5820,2.5213,no
mol_6,1,4,"A(1) A(3) D(5) R(8)",0.9703,0.9997,0.8182,2.7882,no
mol_7,1,4,"A(1) A(3) D(6) R(7)",0.9695,0.9997,0.7743,2.7435,no
mol_8,1,4,"A(1) A(3) D(7) R(8)",0.9446,0.9989,0.6391,2.5826,no
mol_9,1,4,"A(1) A(3) D(7) R(8)",0.9317,0.9983,0.5977,2.5277,no
mol_10,1,4,"A(1) A(3) D(6) R(10)",0.9846,0.9999,0.7342,2.7187,no
mol_11,1,4,"A(1) A(5) D(8) R(9)",0.9269,0.9978,0.6399,2.5645,no
mol_12,1,4,"A(1) A(3) D(7) R(8)",0.9741,0.9998,0.7368,2.7106,no
mol_13,1,4,"A(1) A(5) D(7) R(8)",0.9653,0.9995,0.7191,2.6839,no
mol_14,1,4,"A(1) A(4) D(6) R(8)",0.9747,0.9997,0.5670,2.5414,no
mol_15,1,4,"A(1) A(4) D(6) R(8)",0.9531,0.9991,0.7031,2.6553,no
mol_16,1,4,"A(1) A(4) D(6) R(8)",0.9946,1.0000,0.7433,2.7379,no
mol_17,1,4,"A(1) A(3) D(5) R(7)",0.9745,0.9997,0.8419,2.8161,no
mol_18,1,4,"A(1) A(3) D(5) R(7)",0.9795,0.9998,0.8734,2.8527,no
mol_19,1,4,"A(1) A(3) D(5) R(7)",0.9920,1.0000,0.5859,2.5778,no
mol_20,1,4,"A(1) A(3) D(5) R(7)",0.9536,0.9992,0.7891,2.7418,no
mol_21,1,4,"A(1) A(3) D(5) R(7)",0.9959,1.0000,0.5874,2.5832,no
mol_22,1,4,"A(1) A(3) D(5) R(7)",0.9798,0.9999,0.8202,2.7999,no
mol_23,1,4,"A(1) A(3) D(5) R(7)",0.9784,0.9998,0.8516,2.8298,no
mol_24,1,4,"A(1) A(3) D(5) R(7)",0.9351,0.9984,0.6110,2.5445,no
mol_28,1,4,"A(1) A(3) D(5) R(7)",0.9949,0.9999,0.6261,2.6210,no
mol_29,1,4,"A(1) A(4) D(7) R(8)",0.9293,0.9983,0.6259,2.5535,no
mol_30,1,4,"A(1) A(3) D(5) R(7)",0.9370,0.9986,0.6509,2.5865,no
mol_31,1,4,"A(1) A(4) D(6) R(9)",0.9327,0.9983,0.7169,2.6479,no
mol_32,1,4,"A(1) A(4) D(6) R(7)",0.9639,0.9995,0.6037,2.5672,no
mol_33,1,4,"A(1) A(4) D(6) R(9)",0.9932,0.9999,0.5852,2.5783,no
mol_34,1,4,"A(1) A(3) D(5) R(8)",0.9855,0.9999,0.6069,2.5923,no
mol_35,1,4,"A(1) A(3) D(5) R(8)",0.9764,0.9998,0.6103,2.5865,no
mol_36,1,4,"A(1) A(3) D(5) R(7)",0.9851,0.9999,0.9177,2.9027,no
mol_37,1,4,"A(1) A(4) D(7) R(8)",1.0000,1.0000,1.0000,3.0000,yes
