Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(1) D(4) R(7)",0.9976,0.9999,0.8734,2.8709,no
mol_2,1,3,"A(1) D(4) R(6)",0.9946,0.9910,0.5393,2.5248,no
mol_3,1,3,"A(1) D(5) R(8)",0.9909,0.9999,0.8135,2.8043,no
mol_4,1,3,"A(1) D(5) R(8)",0.9953,0.9993,0.8191,2.8137,no
mol_5,1,3,"A(1) D(5) R(8)",0.9966,0.9918,0.5065,2.4949,no
mol_6,1,3,"A(1) D(4) R(8)",0.9964,0.9996,0.8115,2.8075,no
mol_7,1,3,"A(1) D(5) R(7)",0.9947,0.9994,0.7726,2.7667,no
mol_8,1,3,"A(1) D(6) R(8)",0.9966,0.9928,0.5342,2.5237,no
mol_9,1,3,"A(1) D(6) R(8)",0.9965,0.9903,0.5188,2.5056,no
mol_10,1,3,"A(1) D(5) R(10)",0.9971,1.0000,0.7333,2.7304,no
mol_11,1,3,"A(1) D(7) R(9)",0.9836,0.9890,0.6821,2.6548,no
mol_12,1,3,"A(1) D(5) R(8)",0.9966,0.9997,0.7295,2.7258,no
mol_13,1,3,"A(1) D(6) R(8)",0.9938,0.9970,0.7585,2.7493,no
mol_14,1,3,"A(1) D(5) R(8)",0.9942,0.9977,0.5038,2.4958,no
mol_15,1,3,"A(1) D(5) R(8)",0.9921,0.9949,0.7404,2.7274,no
mol_16,1,3,"A(1) D(5) R(8)",0.9958,0.9998,0.7524,2.7480,no
mol_17,1,3,"A(1) D(4) R(7)",0.9948,0.9980,0.8799,2.8727,no
mol_18,1,3,"A(1) D(4) R(7)",0.9967,0.9999,0.8920,2.8886,no
mol_19,1,3,"A(1) D(4) R(7)",0.9958,0.9995,0.5430,2.5383,no
mol_20,1,3,"A(1) D(4) R(7)",0.9919,0.9953,0.8223,2.8095,no
mol_21,1,3,"A(1) D(4) R(7)",0.9956,0.9998,0.5523,2.5477,no
mol_22,1,3,"A(1) D(4) R(7)",0.9954,0.9999,0.8191,2.8144,no
