Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(1) D(3) D(4) R(10)",0.6142,0.6345,0.2283,1.4769,no
mol_2,1,4,"A(1) D(4) D(5) R(11)",0.6129,0.6329,0.2203,1.4662,no
mol_3,1,4,"A(2) D(3) D(4) R(8)",0.9988,1.0000,0.9626,2.9614,no
mol_4,1,4,"A(1) D(3) D(4) R(10)",0.6131,0.6328,0.2176,1.4635,no
mol_5,1,4,"A(1) D(4) D(5) R(10)",0.6142,0.6330,0.2248,1.4720,no
mol_6,1,4,"A(2) D(3) D(4) R(7)",0.9935,0.9999,0.4643,2.4577,no
mol_7,1,4,"A(1) D(3) D(4) R(9)",0.9913,0.9999,0.4270,2.4182,no
mol_8,1,4,"A(1) D(3) D(4) R(9)",0.6144,0.6340,0.2094,1.4579,no
mol_9,1,4,"A(1) D(2) D(3) R(9)",0.9968,1.0000,0.4408,2.4375,no
mol_10,1,4,"A(1) D(2) D(3) R(8)",0.6146,0.6334,0.2062,1.4542,no
mol_11,1,4,"A(1) D(3) D(4) R(10)",0.6145,0.6336,0.2092,1.4573,no
mol_12,1,4,"A(1) D(2) D(3) R(9)",0.6149,0.6322,0.2112,1.4582,no
mol_13,1,4,"A(1) D(3) D(4) R(10)",0.6131,0.6340,0.2064,1.4536,no
mol_14,1,4,"A(1) D(2) D(3) R(9)",0.6126,0.6317,0.2195,1.4638,no
mol_15,1,4,"A(1) D(2) D(3) R(9)",0.6138,0.6341,0.2201,1.4679,no
mol_16,1,4,"A(1) D(3) D(4) R(10)",0.6141,0.6325,0.2184,1.4650,no
mol_17,1,4,"A(1) D(2) D(3) R(10)",0.9982,1.0000,0.4509,2.4491,no
mol_18,1,4,"A(1) D(2) D(3) R(10)",0.6149,0.6329,0.2263,1.4741,no
mol_19,1,4,"A(1) D(5) D(6) R(11)",0.6132,0.6338,0.2186,1.4656,no
mol_20,1,4,"A(1) D(2) D(3) R(9)",0.9990,1.0000,0.4142,2.4132,no
mol_21,1,4,"A(1) D(2) D(3) R(9)",0.6131,0.6330,0.2228,1.4689,no
mol_22,1,4,"A(1) D(2) D(3) R(9)",0.6132,0.6332,0.2227,1.4691,no
mol_23,1,4,"A(1) D(3) D(4) R(9)",0.6145,0.6332,0.2102,1.4579,no
mol_24,1,4,"A(1) D(2) D(3) R(9)",0.9973,1.0000,0.4219,2.4191,no
mol_25,1,4,"A(1) D(2) D(3) R(10)",0.9990,1.0000,0.4497,2.4487,no
mol_26,1,4,"A(1) D(4) D(5) R(10)",0.9936,0.9999,0.8124,2.8059,no
mol_27,1,4,"A(1) D(2) D(3) R(10)",0.6125,0.6329,0.2199,1.4653,no
mol_28,1,4,"A(1) D(4) D(5) R(12)",0.9959,1.0000,0.4446,2.4405,no
mol_29,1,4,"A(1) D(4) D(5) R(10)",0.6130,0.6273,0.2159,1.4562,no
mol_30,1,4,"A(1) D(2) D(3) R(7)",0.9953,1.0000,0.5581,2.5533,no
mol_31,1,4,"A(1) D(2) D(3) R(10)",0.6127,0.6337,0.2272,1.4736,no
mol_32,1,4,"A(1) D(2) D(3) R(9)",0.6133,0.6340,0.2294,1.4768,no
mol_33,1,4,"A(1) D(3) D(4) R(9)",0.6146,0.6334,0.2287,1.4767,no
mol_34,1,4,"A(1) D(2) D(3) R(9)",0.9995,1.0000,0.4404,2.4398,no
mol_35,1,4,"A(1) D(3) D(4) R(9)",0.6130,0.6334,0.2231,1.4695,no
mol_36,1,4,"A(1) D(2) D(3) R(8)",0.6126,0.6327,0.2288,1.4741,no
mol_37,1,4,"A(2) D(3) D(4) R(8)",0.6134,0.6342,0.2286,1.4762,no
mol_38,1,4,"A(1) D(5) D(6) R(11)",0.9977,1.0000,0.5326,2.5303,no
mol_39,1,4,"A(1) D(2) D(3) R(9)",0.6128,0.6328,0.2309,1.4765,no
mol_40,1,4,"A(1) D(4) D(5) R(10)",0.9977,1.0000,0.4135,2.4111,no
mol_41,1,4,"A(1) D(4) D(5) R(9)",0.6147,0.6325,0.2189,1.4662,no
mol_42,1,4,"A(1) D(4) D(5) R(10)",0.6144,0.6322,0.2145,1.4611,no
mol_43,1,4,"A(1) D(2) D(3) R(10)",0.6126,0.6320,0.2132,1.4578,no
mol_44,1,4,"A(1) D(2) D(3) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_45,1,4,"A(1) D(4) D(5) R(9)",0.6123,0.6320,0.2337,1.4781,no
mol_46,1,4,"A(1) D(3) D(4) R(9)",0.9969,1.0000,0.9562,2.9530,no
mol_47,1,4,"A(1) D(4) D(5) R(11)",0.6129,0.6319,0.2203,1.4651,no
mol_48,1,4,"A(1) D(2) D(5) R(9)",0.2753,0.8961,0.4060,1.5774,no
mol_49,1,4,"A(1) D(4) D(6) R(11)",0.6141,0.6310,0.2153,1.4604,no
mol_50,1,4,"A(1) D(3) D(4) R(10)",0.9960,1.0000,0.8679,2.8639,no
mol_51,1,4,"A(1) D(4) D(5) R(11)",0.6141,0.6310,0.2145,1.4596,no
mol_52,1,4,"A(1) D(2) D(3) R(9)",0.9982,1.0000,0.8473,2.8454,no
mol_53,1,4,"A(1) D(3) D(4) R(11)",0.6129,0.6331,0.2224,1.4684,no
mol_54,1,4,"A(1) D(4) D(5) R(12)",0.6132,0.6341,0.2200,1.4673,no
mol_55,1,4,"A(1) D(4) D(5) R(12)",0.6137,0.6339,0.1956,1.4432,no
mol_56,1,4,"A(1) D(5) D(6) R(12)",0.9947,1.0000,0.4065,2.4012,no
mol_57,1,4,"A(1) D(4) D(5) R(11)",0.6144,0.6340,0.2283,1.4767,no
mol_58,1,4,"A(1) D(5) D(6) R(12)",0.9994,1.0000,0.3832,2.3826,no
mol_59,1,4,"A(1) D(2) D(3) R(9)",0.6127,0.6325,0.2292,1.4744,no
mol_60,1,4,"A(1) D(2) D(3) R(8)",0.9929,0.9999,0.4651,2.4579,no
mol_61,1,4,"A(1) D(2) D(3) R(9)",0.6132,0.6332,0.2156,1.4619,no
mol_62,1,4,"A(1) D(2) D(3) R(8)",0.6142,0.6334,0.2199,1.4675,no
mol_63,1,4,"A(1) D(3) D(4) R(10)",0.6141,0.6304,0.2234,1.4679,no
mol_64,1,4,"A(1) D(2) D(3) R(9)",0.9977,1.0000,0.9562,2.9538,no
mol_65,1,4,"A(1) D(4) D(5) R(10)",0.6151,0.6336,0.2300,1.4786,no
mol_66,1,4,"A(1) D(3) D(4) R(10)",0.9980,1.0000,0.3680,2.3660,no
mol_67,1,4,"A(1) D(3) D(4) R(10)",0.9879,0.9998,0.5581,2.5458,no
mol_68,1,4,"A(1) D(2) D(3) R(9)",0.9970,1.0000,0.4434,2.4403,no
mol_69,1,4,"A(1) D(2) D(3) R(9)",0.6130,0.6329,0.2274,1.4733,no
mol_70,1,4,"A(1) D(2) D(3) R(9)",0.9993,1.0000,0.9700,2.9693,no
mol_71,1,4,"A(1) D(2) D(3) R(9)",0.9968,1.0000,0.4408,2.4375,no
mol_72,1,4,"A(1) D(2) D(3) R(9)",0.6130,0.6334,0.2336,1.4800,no
mol_73,1,4,"A(1) D(3) D(4) R(9)",0.6146,0.6334,0.2287,1.4767,no
mol_74,1,4,"A(1) D(3) D(4) R(9)",0.6129,0.6338,0.2287,1.4754,no
mol_75,1,4,"A(1) D(2) D(3) R(9)",0.6134,0.6343,0.2345,1.4822,no
mol_76,1,4,"A(1) D(3) D(4) R(9)",0.6143,0.6325,0.2284,1.4752,no
mol_77,1,4,"A(1) D(2) D(3) R(9)",0.6130,0.6329,0.2303,1.4762,no
mol_78,1,4,"A(1) D(2) D(3) R(8)",0.6140,0.6346,0.2352,1.4838,no
mol_79,1,4,"A(1) D(2) D(4) R(10)",0.9951,0.9999,0.8655,2.8605,no
mol_80,1,4,"A(1) D(5) D(6) R(11)",0.6150,0.6335,0.2228,1.4713,no
mol_81,1,4,"A(1) D(5) D(6) R(11)",0.9859,0.9997,0.4088,2.3945,no
mol_82,1,4,"A(1) D(3) D(4) R(10)",0.9993,1.0000,0.9126,2.9119,no
mol_83,1,4,"A(1) D(3) D(4) R(10)",0.9936,1.0000,0.4012,2.3948,no
mol_84,1,4,"A(1) D(4) D(6) R(10)",0.6145,0.6355,0.2197,1.4697,no
mol_85,1,4,"A(1) D(5) D(6) R(10)",0.6139,0.6338,0.2231,1.4708,no
mol_86,1,4,"A(1) D(2) D(3) R(10)",0.9977,1.0000,0.9465,2.9441,no
mol_87,1,4,"A(1) D(5) D(6) R(11)",0.9917,0.9998,0.4361,2.4276,no
mol_88,1,4,"A(1) D(4) D(6) R(11)",0.6128,0.6337,0.2153,1.4618,no
