Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(3) D(4) R(10)",0.9991,1.0000,0.8799,2.8790,no
mol_2,1,3,"D(4) D(5) R(11)",0.9973,0.9997,0.4979,2.4949,no
mol_3,1,3,"D(3) D(4) R(8)",0.8863,0.7598,0.3299,1.9760,no
mol_4,1,3,"D(3) D(4) R(10)",0.9974,0.9988,0.3530,2.3492,no
mol_5,1,3,"D(4) D(5) R(10)",0.9974,0.9985,0.3384,2.3343,no
mol_6,1,3,"D(3) D(4) R(7)",0.8848,0.7586,0.2751,1.9185,no
mol_7,1,3,"D(3) D(4) R(9)",0.8862,0.7586,0.2546,1.8995,no
mol_8,1,3,"D(3) D(4) R(9)",0.9989,0.9998,0.4184,2.4172,no
mol_9,1,3,"D(2) D(3) R(9)",0.8872,0.7602,0.4514,2.0988,no
mol_10,1,3,"D(2) D(3) R(8)",0.9990,0.9996,0.7659,2.7644,no
mol_11,1,3,"D(3) D(4) R(10)",0.9995,0.9997,0.7843,2.7835,no
mol_12,1,3,"D(2) D(3) R(9)",0.9974,0.9989,0.6981,2.6943,no
mol_13,1,3,"D(3) D(4) R(10)",0.9987,0.9994,0.3578,2.3560,no
mol_14,1,3,"D(2) D(3) R(9)",0.9955,0.9985,0.3498,2.3438,no
mol_15,1,3,"D(2) D(3) R(9)",0.9994,1.0000,0.8607,2.8601,no
mol_16,1,3,"D(3) D(4) R(10)",0.9976,0.9999,0.8370,2.8346,no
mol_17,1,3,"D(2) D(3) R(10)",0.8862,0.7596,0.4109,2.0568,no
mol_18,1,3,"D(3) D(2) R(10)",0.9505,0.9816,0.4930,2.4250,no
mol_19,1,3,"D(5) D(6) R(11)",0.9986,0.9996,0.5510,2.5493,no
mol_20,1,3,"D(2) D(3) R(9)",0.8860,0.7599,0.4887,2.1345,no
mol_21,1,3,"D(2) D(3) R(9)",0.9977,0.9997,0.5117,2.5091,no
mol_22,1,3,"D(2) D(3) R(9)",0.9978,0.9991,0.3699,2.3668,no
mol_23,1,3,"D(4) D(3) R(9)",0.9507,0.9821,0.5335,2.4663,no
mol_24,1,3,"D(2) D(3) R(9)",0.8858,0.7599,0.7312,2.3769,no
mol_25,1,3,"D(2) D(3) R(10)",0.8861,0.7597,0.4097,2.0555,no
mol_26,1,3,"D(4) D(5) R(10)",0.8870,0.7591,0.3135,1.9596,no
mol_27,1,3,"D(2) D(3) R(10)",0.9970,0.9990,0.3731,2.3692,no
mol_28,1,3,"D(4) D(5) R(12)",0.8866,0.7595,0.2621,1.9082,no
mol_29,1,3,"D(4) D(5) R(10)",0.9892,0.9996,0.6251,2.6139,no
mol_30,1,3,"D(2) D(3) R(7)",0.8874,0.7598,0.3705,2.0177,no
mol_31,1,3,"D(2) D(3) R(10)",0.9981,0.9992,0.4235,2.4208,no
mol_32,1,3,"D(2) D(3) R(9)",0.9989,0.9997,0.5886,2.5873,no
mol_33,1,3,"D(3) D(4) R(9)",0.9992,0.9998,0.8856,2.8846,no
mol_34,1,3,"D(2) D(3) R(9)",0.8862,0.7597,0.4056,2.0516,no
mol_35,1,3,"D(3) D(4) R(9)",0.9983,0.9998,0.5875,2.5855,no
mol_36,1,3,"D(2) D(3) R(8)",0.9969,0.9999,0.4698,2.4665,no
mol_37,1,3,"D(3) D(4) R(8)",0.9990,0.9995,0.5701,2.5686,no
mol_38,1,3,"D(5) D(6) R(11)",0.8857,0.7594,0.3881,2.0331,no
mol_39,1,3,"D(2) D(3) R(9)",0.9970,0.9988,0.3792,2.3751,no
mol_40,1,3,"D(4) D(5) R(10)",0.8865,0.7597,0.3698,2.0159,no
