Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(1) D(3) R(10)",0.5874,0.5319,0.2295,1.3488,no
mol_2,1,3,"A(1) D(4) R(11)",0.5859,0.5300,0.2217,1.3376,no
mol_3,1,3,"A(2) D(3) R(8)",0.9997,1.0000,0.9619,2.9616,no
mol_4,1,3,"A(1) D(3) R(10)",0.5862,0.5300,0.2189,1.3350,no
mol_5,1,3,"A(1) D(4) R(10)",0.5876,0.5303,0.2261,1.3440,no
mol_6,1,3,"A(2) D(3) R(7)",0.9984,0.9999,0.4625,2.4608,no
mol_7,1,3,"A(1) D(3) R(9)",0.9982,0.9999,0.4247,2.4228,no
mol_8,1,3,"A(1) D(3) R(9)",0.5877,0.5318,0.2106,1.3301,no
mol_9,1,3,"A(1) D(2) R(9)",0.9973,1.0000,0.4410,2.4382,no
mol_10,1,3,"A(1) D(2) R(8)",0.5898,0.5307,0.2064,1.3268,no
mol_11,1,3,"A(1) D(3) R(10)",0.5892,0.5306,0.2095,1.3294,no
mol_12,1,3,"A(1) D(2) R(9)",0.5914,0.5286,0.2107,1.3307,no
mol_13,1,3,"A(1) D(3) R(10)",0.5859,0.5314,0.2077,1.3250,no
mol_14,1,3,"A(1) D(2) R(9)",0.5861,0.5287,0.2207,1.3355,no
mol_15,1,3,"A(1) D(2) R(9)",0.5870,0.5313,0.2212,1.3395,no
mol_16,1,3,"A(1) D(3) R(10)",0.5881,0.5293,0.2193,1.3367,no
mol_17,1,3,"A(1) D(2) R(10)",0.9995,1.0000,0.4506,2.4501,no
mol_18,1,3,"A(1) D(2) R(10)",0.5896,0.5298,0.2266,1.3461,no
mol_19,1,3,"A(1) D(5) R(11)",0.5860,0.5311,0.2200,1.3371,no
mol_20,1,3,"A(1) D(2) R(9)",0.9996,1.0000,0.4142,2.4137,no
mol_21,1,3,"A(1) D(2) R(9)",0.5861,0.5300,0.2242,1.3403,no
mol_22,1,3,"A(1) D(2) R(9)",0.5862,0.5304,0.2241,1.3407,no
mol_23,1,3,"A(1) D(3) R(9)",0.5884,0.5302,0.2110,1.3295,no
mol_24,1,3,"A(1) D(2) R(9)",0.9993,1.0000,0.4218,2.4211,no
mol_25,1,3,"A(1) D(2) R(10)",0.9997,1.0000,0.4496,2.4492,no
mol_26,1,3,"A(1) D(4) R(10)",0.9982,0.9999,0.8095,2.8075,no
mol_27,1,3,"A(1) D(2) R(10)",0.5855,0.5300,0.2213,1.3368,no
mol_28,1,3,"A(1) D(4) R(12)",0.9992,1.0000,0.4435,2.4427,no
mol_29,1,3,"A(2) D(5) R(8)",0.4788,0.8329,0.1558,1.4675,no
mol_30,1,3,"A(1) D(2) R(7)",0.9978,1.0000,0.5592,2.5570,no
mol_31,1,3,"A(1) D(2) R(10)",0.5855,0.5310,0.2267,1.3431,no
mol_32,1,3,"A(1) D(2) R(9)",0.5861,0.5314,0.2309,1.3484,no
mol_33,1,3,"A(1) D(3) R(9)",0.5892,0.5305,0.2292,1.3488,no
mol_34,1,3,"A(1) D(2) R(9)",0.9999,1.0000,0.4403,2.4402,no
mol_35,1,3,"A(1) D(3) R(9)",0.5860,0.5306,0.2244,1.3411,no
mol_36,1,3,"A(1) D(2) R(8)",0.5858,0.5300,0.2301,1.3459,no
mol_37,1,3,"A(2) D(3) R(8)",0.5862,0.5317,0.2301,1.3479,no
mol_38,1,3,"A(1) D(5) R(11)",0.9993,1.0000,0.5319,2.5311,no
mol_39,1,3,"A(1) D(2) R(9)",0.5860,0.5300,0.2323,1.3482,no
mol_40,1,3,"A(1) D(4) R(10)",0.9996,1.0000,0.4133,2.4129,no
mol_41,1,3,"A(1) D(4) R(9)",0.5908,0.5292,0.2186,1.3387,no
mol_42,1,3,"A(1) D(4) R(10)",0.5904,0.5289,0.2143,1.3336,no
mol_43,1,3,"A(1) D(2) R(10)",0.5861,0.5290,0.2143,1.3294,no
mol_44,1,3,"A(1) D(2) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_45,1,3,"A(1) D(4) R(9)",0.5856,0.5291,0.2351,1.3498,no
mol_46,1,3,"A(1) D(3) R(9)",0.9996,1.0000,0.9535,2.9531,no
mol_47,1,3,"A(1) D(4) R(11)",0.5861,0.5286,0.2217,1.3364,no
mol_48,1,3,"A(1) D(2) R(9)",0.5849,0.5321,0.2439,1.3609,no
mol_49,1,3,"A(1) D(4) R(11)",0.5888,0.5270,0.2159,1.3316,no
mol_50,1,3,"A(1) D(3) R(10)",0.9985,1.0000,0.8649,2.8634,no
mol_51,1,3,"A(1) D(4) R(11)",0.5897,0.5270,0.2146,1.3314,no
mol_52,1,3,"A(1) D(2) R(9)",0.9994,1.0000,0.8460,2.8453,no
mol_53,1,3,"A(1) D(3) R(11)",0.5860,0.5301,0.2237,1.3399,no
mol_54,1,3,"A(1) D(4) R(12)",0.5859,0.5315,0.2214,1.3388,no
mol_55,1,3,"A(1) D(4) R(12)",0.5866,0.5314,0.1968,1.3149,no
mol_56,1,3,"A(1) D(5) R(12)",0.9990,1.0000,0.4061,2.4051,no
mol_57,1,3,"A(1) D(4) R(11)",0.5879,0.5313,0.2294,1.3485,no
mol_58,1,3,"A(1) D(5) R(12)",0.9996,1.0000,0.3832,2.3827,no
mol_59,1,3,"A(1) D(2) R(9)",0.5860,0.5298,0.2305,1.3462,no
mol_60,1,3,"A(1) D(2) R(8)",0.9987,0.9999,0.4630,2.4616,no
mol_61,1,3,"A(1) D(2) R(9)",0.5862,0.5303,0.2169,1.3333,no
mol_62,1,3,"A(1) D(2) R(8)",0.5877,0.5309,0.2211,1.3397,no
mol_63,1,3,"A(1) D(3) R(10)",0.5902,0.5259,0.2233,1.3395,no
mol_64,1,3,"A(1) D(2) R(9)",0.9997,1.0000,0.9542,2.9538,no
mol_65,1,3,"A(1) D(4) R(10)",0.5906,0.5307,0.2299,1.3512,no
mol_66,1,3,"A(1) D(3) R(10)",0.9979,1.0000,0.3679,2.3658,no
mol_67,1,3,"A(1) D(3) R(10)",0.9942,0.9998,0.5579,2.5519,no
mol_68,1,3,"A(1) D(2) R(9)",0.9999,1.0000,0.4433,2.4431,no
mol_69,1,3,"A(1) D(2) R(9)",0.5863,0.5302,0.2287,1.3452,no
mol_70,1,3,"A(1) D(2) R(9)",0.9994,1.0000,0.9699,2.9693,no
mol_71,1,3,"A(1) D(2) R(9)",0.9973,1.0000,0.4410,2.4382,no
mol_72,1,3,"A(1) D(2) R(9)",0.5860,0.5307,0.2343,1.3510,no
mol_73,1,3,"A(1) D(3) R(9)",0.5892,0.5305,0.2292,1.3488,no
mol_74,1,3,"A(1) D(3) R(9)",0.5857,0.5312,0.2302,1.3471,no
mol_75,1,3,"A(1) D(2) R(9)",0.5862,0.5318,0.2360,1.3540,no
mol_76,1,3,"A(1) D(3) R(9)",0.5884,0.5293,0.2292,1.3469,no
mol_77,1,3,"A(1) D(2) R(9)",0.5863,0.5302,0.2316,1.3481,no
mol_78,1,3,"A(1) D(2) R(8)",0.5867,0.5322,0.2367,1.3556,no
mol_79,1,3,"A(1) D(2) R(10)",0.9985,0.9999,0.8617,2.8602,no
mol_80,1,3,"A(1) D(5) R(11)",0.5905,0.5306,0.2227,1.3438,no
mol_81,1,3,"A(1) D(5) R(11)",0.9976,0.9997,0.4080,2.4053,no
mol_82,1,3,"A(1) D(3) R(10)",0.9999,1.0000,0.9122,2.9121,no
mol_83,1,3,"A(1) D(3) R(10)",0.9970,1.0000,0.4012,2.3981,no
mol_84,1,3,"A(1) D(4) R(10)",0.5872,0.5333,0.2211,1.3416,no
mol_85,1,3,"A(1) D(5) R(10)",0.5870,0.5312,0.2244,1.3426,no
mol_86,1,3,"A(1) D(2) R(10)",0.9988,1.0000,0.9446,2.9434,no
mol_87,1,3,"A(1) D(5) R(11)",0.9964,0.9998,0.4361,2.4323,no
mol_88,1,3,"A(1) D(4) R(11)",0.5856,0.5309,0.2166,1.3332,no
mol_89,1,3,"A(1) D(5) R(11)",0.9993,1.0000,0.5319,2.5311,no
mol_90,1,3,"A(1) D(4) R(11)",0.5888,0.5270,0.2159,1.3316,no
mol_91,1,3,"A(1) D(5) R(10)",0.5872,0.5316,0.2244,1.3432,no
mol_92,1,3,"A(1) D(4) R(10)",0.5871,0.5324,0.2269,1.3465,no
mol_93,1,3,"A(1) D(5) R(10)",0.5870,0.5312,0.2244,1.3426,no
mol_94,1,3,"A(1) D(4) R(10)",0.5872,0.5333,0.2211,1.3416,no
mol_95,1,3,"A(1) D(4) R(12)",0.9978,0.9999,0.4652,2.4629,no
mol_96,1,3,"A(1) D(3) R(12)",0.5927,0.5213,0.1996,1.3136,no
mol_97,1,3,"A(1) D(2) R(10)",0.9983,0.9999,0.8651,2.8634,no
mol_98,1,3,"A(1) D(4) R(11)",0.5901,0.5287,0.2058,1.3246,no
mol_99,1,3,"A(3) D(5) R(10)",0.5174,0.7169,0.1432,1.3775,no
mol_100,1,3,"A(1) D(4) R(11)",0.5918,0.5218,0.2058,1.3194,no
mol_101,1,3,"A(2) D(4) R(10)",0.4324,0.7697,0.1540,1.3560,no
mol_102,1,3,"A(1) D(3) R(12)",0.5927,0.5213,0.1996,1.3136,no
mol_103,1,3,"A(1) D(3) R(12)",0.5863,0.5311,0.2019,1.3193,no
mol_104,1,3,"A(1) D(4) R(11)",0.5901,0.5287,0.2058,1.3246,no
mol_105,1,3,"A(1) D(4) R(11)",0.5862,0.5313,0.2070,1.3245,no
mol_106,1,3,"A(1) D(4) R(11)",0.9986,0.9999,0.6997,2.6982,no
mol_107,1,3,"A(1) D(4) R(12)",0.5860,0.5297,0.1862,1.3019,no
mol_108,1,3,"A(1) D(7) R(13)",0.9996,1.0000,0.8439,2.8435,no
mol_109,1,3,"A(1) D(4) R(11)",0.5930,0.5270,0.2047,1.3247,no
mol_110,1,3,"A(1) D(7) R(13)",0.9999,1.0000,0.8303,2.8302,no
mol_111,1,3,"A(1) D(5) R(11)",0.9993,1.0000,0.5053,2.5046,no
mol_112,1,3,"A(1) D(7) R(13)",0.5861,0.5305,0.2144,1.3310,no
mol_113,1,3,"A(1) D(5) R(11)",0.5882,0.5298,0.2145,1.3325,no
mol_114,1,3,"A(1) D(2) R(10)",0.5864,0.5292,0.2015,1.3171,no
mol_115,1,3,"A(1) D(4) R(11)",0.9991,1.0000,0.4011,2.4001,no
mol_116,1,3,"A(1) D(4) R(11)",0.9991,0.9999,0.7594,2.7585,no
mol_117,1,3,"A(1) D(3) R(10)",0.5869,0.5332,0.2149,1.3350,no
mol_118,1,3,"A(1) D(4) R(11)",0.9991,1.0000,0.4011,2.4001,no
mol_119,1,3,"A(1) D(4) R(11)",0.9990,1.0000,0.4241,2.4231,no
mol_120,1,3,"A(1) D(3) R(10)",0.9970,1.0000,0.4012,2.3981,no
mol_121,1,3,"A(1) D(5) R(10)",0.9975,1.0000,0.4110,2.4085,no
mol_122,1,3,"A(1) D(2) R(8)",0.5866,0.5312,0.2477,1.3654,no
